TIME,BNO055_ax_world,BNO055_ay_world,BNO055_az_world,BNO055_ax_body,BNO055_ay_body,BNO055_az_body,BNO055_GX,BNO055_GY,BNO055_GZ,BNO055_MX,BNO055_MY,BNO055_MZ,Q0,Q1,Q2,Q3,MPU9250_ax_body,MPU9250_ay_body,MPU9250_az_body,MPU9250_GX,MPU9250_GY,MPU9250_GZ,MPU9250_MX,MPU9250_MY,MPU9250_MZ
2023-10-07 08:39:36.000,0.32075,-5.09185,12.01977,1.19714,-1.62812,-12.90042,1.0376,-21.66748,1.70898,-333,351,-1280,4270,-15807,-123,-573,2.07345,-2.88751,-11.74637,15.68604,-25.93994,-79.28467,90,-18,-79
2023-10-07 08:39:36.100,4.58252,-0.52255,12.48025,5.66009,-5.56432,-10.67852,2.80762,-21.85059,1.34277,-579,1062,1544,4037,-15856,295,-802,5.38715,-5.9522,-11.21963,40.46631,-72.69287,98.57178,88,-17,-79
2023-10-07 08:39:36.200,4.10938,0.23755,-1.14053,3.352,-0.26816,2.63372,-0.36621,-21.54541,0.0,-740,4696,78,3277,-15691,1722,-2918,2.3895,-0.45491,3.72072,45.95947,-309.32617,-5.98145,88,-17,-76
2023-10-07 08:39:36.300,-4.53842,-1.26989,4.81469,-0.43097,-0.06704,-6.72316,2.44141,-20.75195,-2.99072,-39,688,1591,2990,-15021,2901,-5045,-2.55231,-2.42302,-17.81828,5.00488,38.63525,115.53955,88,-18,-72
2023-10-07 08:39:36.400,-2.07204,1.13924,10.21064,-1.8867,-4.52999,-9.2611,-4.76074,-20.87402,0.24414,-2177,2269,-147,3565,-15298,4432,-1436,-0.3783,-5.22433,-6.86203,124.63379,-157.59277,-37.71973,88,-8,-76
2023-10-07 08:39:36.500,1.33225,5.41767,4.85542,-2.73906,-6.3688,-2.57625,-6.10352,-18.73779,-3.90625,169,1674,4390,3087,-14558,6465,-2278,1.676,-5.10462,-2.45654,17.27295,-140.50293,213.56201,83,-3,-72
2023-10-07 08:39:36.600,-0.5437,0.85992,4.6728,0.41182,-1.74304,-4.43422,-7.99561,-14.83154,-8.48389,-1471,2036,1059,1453,-13808,7873,-3699,-1.68558,-5.02321,-9.77827,89.17236,-43.88428,88.68408,77,-6,-65
2023-10-07 08:39:36.700,9.26541,-8.43339,17.60874,11.9044,-11.08076,-14.23164,-10.74219,-11.23047,-11.2915,884,-445,-1607,2524,-13538,8683,-1844,10.88922,-6.85724,-15.27555,-55.23682,-21.11816,-111.14502,77,2,-68
2023-10-07 08:39:36.800,-6.68215,-5.33567,9.17934,1.26418,2.88272,-12.14382,-12.57324,-13.67188,-7.50732,932,-1277,-2561,3378,-14250,6843,-2673,0.38787,1.51798,-14.98345,-70.25146,80.56641,-150.45166,85,-5,-75
2023-10-07 08:39:36.900,0.73331,-5.82579,-0.1946,4.45337,3.83086,-0.08619,-8.36182,-17.57812,-5.37109,-418,3906,-1195,2518,-14649,5687,-3895,3.19398,3.65368,0.30647,29.66309,-227.11182,-78.24707,84,-11,-69
