TIME,BNO055_ax_world,BNO055_ay_world,BNO055_az_world,BNO055_ax_body,BNO055_ay_body,BNO055_az_body,BNO055_GX,BNO055_GY,BNO055_GZ,BNO055_MX,BNO055_MY,BNO055_MZ,Q0,Q1,Q2,Q3,MPU9250_ax_body,MPU9250_ay_body,MPU9250_az_body,MPU9250_GX,MPU9250_GY,MPU9250_GZ,MPU9250_MX,MPU9250_MY,MPU9250_MZ
2024-04-06 08:15:28.000,0.22435,0.28789,9.35981,-0.37351,3.103,-8.83013,-18.06641,10.43701,-10.49805,12,24,-29,1595,9141,-13295,-2358.0,0.17239,3.1413,-8.22198,-1.89209,-6.53076,-1.15967,289,-34,134
2024-04-06 08:15:28.100,-0.14063,-0.19958,9.42002,0.22985,3.25623,-8.83971,-18.06641,10.43701,-10.49805,18,42,-9,1596,9146,-13297,-2331.0,0.80927,3.42383,-8.10706,-2.2583,-7.62939,0.12207,290,-33,135
2024-04-06 08:15:28.200,-0.07961,-0.09119,9.3876,0.17239,3.23708,-8.81098,-18.31055,11.1084,-9.76562,-26,48,-22,1651,9159,-13286,-2303.0,0.63688,3.40946,-8.19325,0.48828,-8.23975,-0.79346,288,-35,135
2024-04-06 08:15:28.300,0.06935,0.23092,9.38736,-0.15323,3.21792,-8.82055,-17.33398,11.1084,-9.33838,16,57,-35,1680,9192,-13262,-2288.0,0.3352,3.33285,-8.19804,-2.01416,-8.66699,-1.52588,289,-35,138
2024-04-06 08:15:28.400,0.04377,-0.0204,9.3942,0.1245,3.15088,-8.84929,-17.63916,10.00977,-8.97217,-12,22,46,1697,9176,-13275,-2267.0,0.65125,3.33285,-8.16452,-0.30518,-6.40869,3.23486,288,-35,136
2024-04-06 08:15:28.500,0.0316,0.05248,9.37643,0.09577,3.17961,-8.82055,-17.33398,11.1084,-9.33838,6,35,3,1721,9166,-13281,-2250.0,0.66561,3.37594,-8.2124,-1.40381,-7.38525,0.61035,290,-34,137
2024-04-06 08:15:28.600,-0.00599,0.09669,9.38919,0.09577,3.21792,-8.82055,-17.63916,10.43701,-10.80322,14,17,1,1735,9172,-13280,-2225.0,0.6273,3.3951,-8.14058,-1.34277,-6.46973,0.79346,288,-35,137
2024-04-06 08:15:28.700,-0.06322,0.10691,9.40008,0.1245,3.27538,-8.81098,-17.94434,11.47461,-10.49805,-4,27,19,1748,9171,-13280,-2216.0,0.67998,3.28496,-8.16931,-0.91553,-6.83594,1.64795,289,-34,136
2024-04-06 08:15:28.800,-0.1788,-0.09162,9.53156,0.39266,3.352,-8.91633,-18.73779,10.80322,-10.49805,0,-5,62,1766,9119,-13315,-2203.0,0.94335,3.74945,-8.27466,-0.85449,-4.69971,4.21143,289,-35,136
2024-04-06 08:15:28.900,-0.13343,0.17446,9.39805,0.14366,3.39989,-8.76309,-17.63916,11.1084,-10.49805,-16,69,15,1804,9128,-13301,-2223.0,0.69434,3.63932,-8.12142,0.06104,-9.27734,1.2207,288,-36,135
2024-04-06 08:15:29.000,-0.45664,0.29639,9.71289,0.14366,3.97452,-8.87802,-17.94434,10.00977,-11.96289,-297,-12,-28,1874,9130,-13272,-2331.0,0.63688,3.96973,-8.30818,16.54053,-4.27246,-1.95312,289,-34,135
2024-04-06 08:15:29.100,-0.90537,0.39613,10.57129,0.30647,5.20039,-9.25153,-18.06641,11.1084,-9.76562,-891,-183,278,2131,8969,-13279,-2670.0,0.74223,5.88995,-9.49574,52.00195,6.40869,14.77051,285,-35,135
2024-04-06 08:15:29.200,2.10443,1.07937,9.50295,-2.08782,3.84044,-8.76309,-17.63916,12.57324,-8.66699,-1326,-888,27,2349,8677,-13109,-3973.0,-1.77656,2.6816,-8.38958,78.79639,48.76709,-3.23486,286,-32,127
2024-04-06 08:15:29.300,-0.86051,0.32659,8.31514,-0.20112,5.9091,-5.91868,-17.63916,14.03809,-6.04248,-1247,-846,1465,2374,7700,-13398,-4898.0,0.42139,5.88995,-4.63534,75.92773,48.76709,83.80127,282,-35,123
2024-04-06 08:15:29.400,0.39897,1.28389,9.81388,-1.30249,6.92428,-6.96259,-17.33398,15.80811,-2.68555,-149,52,163,2560,6743,-13724,-5298.0,-0.81885,8.60507,-5.57869,8.17871,-6.65283,13.24463,280,-35,123
2024-04-06 08:15:29.500,-1.04703,0.56769,12.94804,0.48843,9.73996,-8.60028,-16.60156,17.27295,-2.68555,-17,240,670,2827,6652,-13694,-5355.0,1.06785,9.43349,-7.44623,1.77002,-17.94434,39.67285,279,-36,125
2024-04-06 08:15:29.600,-1.31032,-0.80751,2.6929,1.65685,2.15486,-1.49404,-14.4043,16.8457,-2.62451,-981,-609,699,3136,6189,-13827,-5397.0,1.68558,-1.36953,-3.3951,58.59375,31.31104,36.8042,280,-37,123
2024-04-06 08:15:29.700,-4.5173,-0.1632,5.91465,4.42464,5.72713,-1.74304,-13.18359,17.94434,-0.06104,-2788,243,1302,3158,4585,-14329,-5668.0,4.98012,3.92663,1.6329,151.06201,-16.05225,67.99316,277,-44,118
2024-04-06 08:15:29.800,3.63824,-3.69719,10.95406,0.27774,6.54119,-10.19966,-8.78906,19.89746,1.34277,-1924,-1219,-1319,3026,3247,-13988,-7286.0,1.48446,7.91551,-5.40151,116.94336,74.27979,-79.28467,275,-43,110
2024-04-06 08:15:29.900,-1.38529,-1.5575,9.49267,2.90188,7.07751,-5.99529,-8.78906,19.53125,7.01904,1874,848,-89,2683,3637,-14162,-6889.0,3.72072,8.33212,-4.2331,-114.74609,-54.6875,3.11279,276,-43,115
2024-04-06 08:15:30.000,2.71483,10.34972,18.15925,-7.53722,15.66821,-11.91397,-9.15527,19.89746,1.46484,3922,1298,-3928,2466,5547,-14549,-4464.0,-4.50126,19.59963,-20.05455,-257.8125,-98.38867,-205.81055,279,-41,126
