TIME,BNO055_ax_world,BNO055_ay_world,BNO055_az_world,BNO055_ax_body,BNO055_ay_body,BNO055_az_body,BNO055_GX,BNO055_GY,BNO055_GZ,BNO055_MX,BNO055_MY,BNO055_MZ,Q0,Q1,Q2,Q3,MPU9250_ax_body,MPU9250_ay_body,MPU9250_az_body,MPU9250_GX,MPU9250_GY,MPU9250_GZ,MPU9250_MX,MPU9250_MY,MPU9250_MZ
2024-04-06 08:13:52.000,0.37434,-0.89477,8.79996,3.80213,3.7734,-7.04878,-14.89258,3.78418,-17.15088,-578,-180,86,4905,11146,-10931,-809.0,4.5252,5.33926,-6.55077,33.75244,6.34766,3.78418,293,-42,148
2024-04-06 08:13:52.100,0.99013,1.25938,8.75855,1.22588,3.87875,-7.9203,-14.64844,5.61523,-17.82227,-720,-662,-268,4897,11268,-10731,-1526.0,1.8005,3.90748,-7.89157,40.83252,34.97314,-18.55469,294,-40,147
2024-04-06 08:13:52.200,-0.64033,2.64007,9.59537,-1.35038,6.60823,-7.34567,-16.78467,5.92041,-15.19775,-763,-1562,-402,4782,11062,-10696,-2969.0,-0.66082,4.81731,-5.9091,42.41943,88.56201,-27.89307,290,-33,141
2024-04-06 08:13:52.300,-0.10165,-2.35971,8.36853,3.03596,4.88435,-6.52204,-19.28711,5.92041,-12.26807,166,-1074,1076,4031,10408,-11501,-3402.0,3.84044,6.3688,-4.53957,-8.66699,61.4624,63.7207,290,-35,138
2024-04-06 08:13:52.400,1.45653,-0.32037,9.22051,0.37351,4.12775,-8.37043,-19.59229,8.8501,-10.00977,842,-697,-199,3446,10275,-11747,-3603.0,0.87631,3.91227,-7.68566,-51.45264,35.5835,-11.04736,289,-33,135
2024-04-06 08:13:52.500,-0.68466,3.13998,10.52999,-3.48608,6.54119,-8.14058,-21.3623,7.8125,-8.97217,327,-404,-735,2787,10436,-11748,-3706.0,-3.17482,7.30736,-7.10624,-22.76611,18.06641,-42.84668,292,-29,133
2024-04-06 08:13:52.600,0.36797,0.75439,9.95665,-1.59938,4.75984,-8.63859,-22.15576,7.38525,-8.97217,366,-268,434,2358,10573,-11738,-3647.0,-1.10616,4.30493,-7.68566,-22.03369,11.65771,26.18408,293,-28,133
2024-04-06 08:13:52.700,-0.06907,-1.65176,9.64013,1.63769,4.47253,-8.54282,-22.33887,6.71387,-8.30078,275,550,1414,2615,10026,-12283,-3196.0,2.62893,5.63615,-8.87323,-12.69531,-36.25488,87.03613,291,-32,135
2024-04-06 08:13:52.800,0.42621,4.51986,9.16871,-5.08547,4.72153,-7.51806,-20.56885,9.27734,-9.46045,-892,-1129,-2478,2312,10255,-12060,-3533.0,-3.91227,5.71277,-8.22677,42.48047,58.41064,-148.98682,292,-29,131
2024-04-06 08:13:52.900,-0.41358,2.11063,6.72796,-3.71593,4.27141,-4.22352,-23.49854,7.08008,-6.10352,-242,-1304,406,2109,10712,-10962,-5393.0,-3.7303,0.1676,-3.97452,21.30127,73.24219,14.70947,293,-25,123
2024-04-06 08:13:53.000,5.20112,-3.82124,12.71196,-1.14926,4.53957,-13.46547,-24.16992,7.08008,-3.17383,-4519,-110,831,2087,9365,-11823,-6048.0,0.1245,10.95626,-3.06469,265.31982,16.6626,51.26953,289,-27,122
2024-04-06 08:13:53.100,1.0721,2.88343,9.74191,-4.71196,5.92825,-6.85724,-23.01025,10.98633,-1.70898,-459,754,-624,2280,9301,-12119,-5464.0,-4.19479,8.71521,-5.54996,19.40918,-48.9502,-29.29688,291,-25,125
2024-04-06 08:13:53.200,1.59059,3.28178,13.33642,-5.31532,7.78622,-10.11347,-23.01025,9.64355,-3.60107,312,1210,137,2849,9944,-11612,-5159.0,-4.74069,7.72397,-11.01372,-14.95361,-77.33154,9.33838,289,-28,129
