TIME,BNO055_ax_world,BNO055_ay_world,BNO055_az_world,BNO055_ax_body,BNO055_ay_body,BNO055_az_body,BNO055_GX,BNO055_GY,BNO055_GZ,BNO055_MX,BNO055_MY,BNO055_MZ,Q0,Q1,Q2,Q3,MPU9250_ax_body,MPU9250_ay_body,MPU9250_az_body,MPU9250_GX,MPU9250_GY,MPU9250_GZ,MPU9250_MX,MPU9250_MY,MPU9250_MZ
2024-04-06 08:30:18.000,-1.76325,-1.68563,7.92664,-0.06704,4.78857,-6.77104,23.31543,5.7373,-6.34766,-1096,-151,-827,-3517,-10364,-10672,-5897.0,0.39745,4.12775,-7.1685,61.76758,5.49316,-51.3916,295,-88,141
2024-04-06 08:30:18.100,-0.6645,2.1193,8.44172,2.96892,6.20599,-5.37278,21.1792,7.56836,-6.71387,-407,-1029,22,-4522,-10367,-10345,-5787.0,4.70717,8.68169,-3.28017,17.27295,57.31201,-2.62451,294,-87,141
2024-04-06 08:30:18.200,-2.02205,2.18075,7.41316,2.38471,5.20039,-5.5739,20.75195,8.66699,-6.5918,-292,829,-928,-5250,-9758,-10597,-5775.0,1.3408,4.70238,-3.46214,13.91602,-58.59375,-53.58887,291,-86,140
2024-04-06 08:30:18.300,3.29432,1.59789,18.29627,1.11095,17.06648,-7.4606,18.9209,10.13184,-5.5542,66,754,-81,-4753,-9205,-11210,-5952.0,1.8436,14.21249,-7.5037,-0.30518,-48.21777,2.2583,288,-85,137
2024-04-06 08:30:18.400,-1.01146,2.02906,16.17943,4.01283,13.25477,-8.66732,19.59229,11.96289,-5.06592,-313,362,1110,-4654,-9622,-10470,-6676.0,4.73111,15.12232,-7.01526,22.88818,-25.45166,65.73486,291,-87,136
2024-04-06 08:30:18.500,0.57622,-12.85597,4.74931,-11.87566,5.34405,-4.30972,21.05713,9.33838,-3.96729,630,-323,-1418,-4599,-9732,-10157,-7029.0,-11.54525,5.9091,-10.41036,-46.63086,18.61572,-86.18164,292,-87,137
2024-04-06 08:30:18.600,9.69651,1.03641,35.63207,3.50524,25.05382,-26.92136,20.69092,9.33838,-5.06592,7541,5287,-2749,-1888,-10542,-11888,-3521.0,7.3744,20.8303,-15.06007,-458.06885,-337.1582,-134.21631,302,-85,154
2024-04-06 08:30:18.700,-0.21093,-6.30382,2.88616,-4.43422,1.37911,-5.15251,20.26367,7.56836,-5.85938,-9288,-1919,107,-856,-9648,-11710,-6123.0,-2.8492,-6.97216,-12.91478,545.41016,127.50244,-11.53564,297,-85,144
2024-04-06 08:30:18.800,-4.79981,0.07766,2.83446,-0.57463,-0.4597,-5.52601,21.48438,9.0332,-0.85449,1604,-5328,4481,-4317,-12555,-7608,-5856.0,3.06469,0.46928,0.78054,-96.92383,317.44385,263.85498,306,-84,160
2024-04-06 08:30:18.900,-3.39675,-1.39741,12.70603,2.5571,1.79093,-12.85253,17.76123,1.95312,-9.82666,1567,-1482,-8814,-432,-14509,-6350,-4172.0,9.03604,-7.35525,-13.6618,-106.56738,64.88037,-504.76074,315,-83,157
