TIME,BNO055_ax_world,BNO055_ay_world,BNO055_az_world,BNO055_ax_body,BNO055_ay_body,BNO055_az_body,BNO055_GX,BNO055_GY,BNO055_GZ,BNO055_MX,BNO055_MY,BNO055_MZ,Q0,Q1,Q2,Q3,MPU9250_ax_body,MPU9250_ay_body,MPU9250_az_body,MPU9250_GX,MPU9250_GY,MPU9250_GZ,MPU9250_MX,MPU9250_MY,MPU9250_MZ
2024-04-06 08:20:47.000,-0.17449,0.3725,9.37754,2.03036,2.3464,-8.85886,20.20264,3.78418,-8.48389,-36,120,-36,-427,-10971,-11877,-2612.0,2.90188,2.60977,-7.95382,1.09863,-11.90186,-0.61035,294,-87,142
2024-04-06 08:20:47.100,0.16854,0.21329,9.65918,1.97289,2.84441,-9.02167,21.24023,3.66211,-8.05664,-112,103,6,-419,-10903,-11913,-2731.0,2.79653,2.64329,-8.38958,5.61523,-11.23047,-0.24414,293,-89,141
2024-04-06 08:20:47.200,0.11045,0.36372,9.84238,2.28894,3.1413,-9.05041,19.77539,3.41797,-7.8125,-426,149,-166,-497,-10832,-11910,-3000.0,3.06948,3.00244,-7.9634,25.14648,-14.64844,-10.49805,295,-87,140
2024-04-06 08:20:47.300,0.24875,-0.14233,9.12039,1.70473,3.20834,-8.37043,21.24023,4.76074,-8.48389,-145,73,-115,-552,-10752,-11933,-3181.0,2.54273,3.29454,-7.66651,7.8125,-9.64355,-7.01904,292,-88,139
2024-04-06 08:20:47.400,-0.47806,-0.25978,9.95699,1.8005,2.94018,-9.35687,20.50781,4.76074,-7.38525,-86,-35,-68,-663,-10684,-11972,-3244.0,2.64329,3.06948,-8.57634,4.15039,-2.92969,-3.78418,294,-87,139
2024-04-06 08:20:47.500,0.78456,-0.30792,8.95804,1.15883,4.3576,-7.78622,21.66748,5.12695,-7.38525,-1018,-192,-684,-1119,-10419,-12070,-3596.0,1.65685,4.03677,-7.69045,58.34961,7.75146,-43.33496,289,-89,141
2024-04-06 08:20:47.600,1.19308,-0.95362,7.35151,-0.60336,4.28099,-6.13895,19.77539,7.01904,-8.48389,27,-1151,-297,-1995,-10246,-12173,-3359.0,0.11014,3.0599,-5.85643,-4.02832,64.27002,-17.08984,291,-85,142
2024-04-06 08:20:47.700,0.9599,1.94245,12.89485,1.676,7.23075,-10.76471,19.04297,7.38525,-9.52148,-820,-1012,323,-2849,-10711,-11703,-2940.0,2.85399,8.5907,-9.1366,50.59814,55.05371,13.61084,290,-85,145
2024-04-06 08:20:47.800,-2.44281,1.43514,9.06973,1.44615,3.352,-8.77267,17.94434,8.05664,-10.98633,-528,695,-399,-3444,-10410,-11654,-3521.0,2.16922,3.57228,-6.9578,27.40479,-48.64502,-23.4375,289,-84,144
2024-04-06 08:20:47.900,1.27193,-2.5482,10.15122,-2.36556,6.78062,-7.71918,19.104,8.48389,-10.74219,-453,1492,-969,-3033,-9677,-12110,-4352.0,-1.8005,8.5907,-7.43187,23.68164,-95.64209,-57.92236,286,-84,137
