TIME,BNO055_ax_world,BNO055_ay_world,BNO055_az_world,BNO055_ax_body,BNO055_ay_body,BNO055_az_body,BNO055_GX,BNO055_GY,BNO055_GZ,BNO055_MX,BNO055_MY,BNO055_MZ,Q0,Q1,Q2,Q3,MPU9250_ax_body,MPU9250_ay_body,MPU9250_az_body,MPU9250_GX,MPU9250_GY,MPU9250_GZ,MPU9250_MX,MPU9250_MY,MPU9250_MZ
2024-04-06 08:19:45.000,-0.00201,0.05519,9.40207,0.97687,4.03198,-8.43747,-14.4043,-1.70898,-16.6626,5,-9,-11,3575,13626,-8293,-1101.0,1.73825,4.09423,-7.58031,-1.46484,-4.69971,-0.12207,303,-36,149
2024-04-06 08:19:45.100,-0.0538,0.16288,9.47061,0.86194,4.06071,-8.51408,-12.57324,-1.34277,-17.08984,1,3,-16,3573,13628,-8291,-1103.0,1.61854,4.17085,-7.77664,-1.28174,-5.24902,-1.0376,301,-37,151
2024-04-06 08:19:45.200,0.09988,-0.0309,9.47489,1.09179,4.01283,-8.51408,-13.67188,-1.0376,-17.08984,0,-19,15,3566,13629,-8290,-1112.0,1.84839,4.14212,-7.62341,-0.73242,-4.15039,1.0376,303,-35,148
2024-04-06 08:19:45.300,0.02263,0.0698,9.5028,0.95771,4.05113,-8.54282,-13.67188,-1.34277,-16.6626,18,3,-9,3563,13631,-8287,-1122.0,1.69994,4.16127,-7.69524,-2.13623,-5.49316,0.30518,302,-39,150
2024-04-06 08:19:45.400,0.10404,-0.06944,9.52458,1.12053,4.04156,-8.55239,-14.4043,-1.0376,-16.35742,11,-5,8,3557,13633,-8287,-1118.0,1.82445,4.17564,-7.73834,-1.52588,-5.24902,1.2207,304,-37,150
2024-04-06 08:19:45.500,0.0285,0.19568,9.46719,0.85237,3.97452,-8.55239,-13.67188,-1.34277,-17.82227,-6,-2,-10,3560,13632,-8289,-1115.0,1.60896,3.99367,-7.73355,-1.34277,-5.31006,-0.42725,302,-34,151
2024-04-06 08:19:45.600,0.04674,0.1044,9.4153,0.92898,3.97452,-8.48535,-14.4043,-2.13623,-18.12744,-13,-21,10,3558,13632,-8288,-1120.0,1.69037,4.07987,-7.6713,-0.54932,-3.78418,0.85449,302,-39,151
2024-04-06 08:19:45.700,0.20642,-0.0908,9.63935,1.18757,4.01283,-8.68647,-14.03809,-1.0376,-16.6626,12,-4,6,3548,13631,-8292,-1127.0,1.94416,4.19479,-7.7527,-1.95312,-5.61523,0.91553,301,-37,151
2024-04-06 08:19:45.800,0.1458,0.03232,9.25745,1.03433,3.84044,-8.36085,-14.03809,-0.36621,-16.6626,0,23,16,3552,13632,-8293,-1105.0,1.76698,4.0224,-7.61862,-1.40381,-6.5918,1.70898,302,-37,149
2024-04-06 08:19:45.900,-0.22008,0.3265,9.16458,0.59378,3.97452,-8.24592,-13.67188,-1.70898,-17.08984,0,-44,2,3545,13629,-8300,-1102.0,1.2594,4.1086,-7.73834,-0.54932,-0.18311,-0.30518,302,-36,150
2024-04-06 08:19:46.000,-0.21282,1.75277,7.92306,-0.99602,2.84441,-7.53722,-13.3667,-1.70898,-17.82227,94,-427,-276,3418,13668,-8265,-1276.0,-0.71829,2.75822,-6.99132,-10.0708,21.05713,-17.27295,302,-36,146
2024-04-06 08:19:46.100,0.00338,-0.12041,10.09703,0.22027,3.46693,-9.48138,-15.86914,-2.80762,-15.99121,1603,-343,-43,2466,13876,-8245,-1357.0,1.3839,3.38073,-7.55158,-100.03662,10.92529,2.68555,307,-36,148
2024-04-06 08:19:46.200,-0.65902,-3.77412,10.25204,3.62974,4.17564,-9.44307,-14.83154,-3.96729,-15.99121,707,688,692,1574,13874,-8560,-434.0,4.7359,3.96494,-7.95861,-38.33008,-47.72949,45.22705,308,-36,148
2024-04-06 08:19:46.300,1.10482,-3.18342,10.10814,5.13335,2.0974,-9.09829,-14.03809,-4.27246,-16.60156,-490,1264,11,2077,13672,-8775,455.0,6.43584,3.22271,-9.4718,29.41895,-78.61328,-0.30518,307,-40,153
2024-04-06 08:19:46.400,2.21381,-0.10583,14.34262,4.59703,1.38869,-13.69532,-10.80322,-3.60107,-17.76123,-299,200,-1493,2586,14041,-8001,767.0,5.16687,1.77656,-13.29308,15.38086,-16.54053,-90.94238,308,-42,152
2024-04-06 08:19:46.500,0.80618,1.35769,6.26301,0.41182,0.86194,-6.38796,-11.23047,-4.63867,-18.55469,-1471,-661,-1033,3212,14411,-7100,-171.0,0.70871,0.7135,-5.60263,84.16748,34.729,-66.40625,308,-41,153
2024-04-06 08:19:46.600,-1.67257,3.30617,11.97632,-3.20834,4.61619,-11.20526,-12.20703,-3.17383,-18.12744,-454,148,-1273,3659,14604,-6326,-1325.0,-2.61935,9.31378,-8.30818,23.62061,-20.93506,-77.69775,306,-36,153
2024-04-06 08:19:46.700,9.28402,4.09014,-1.52803,4.0224,-8.22677,-4.62576,-12.57324,-3.479,-18.12744,-771,348,-1624,5345,14307,-5692,-1669.0,2.92582,-6.85245,-0.53153,38.63525,-32.59277,-96.19141,302,-44,154
2024-04-06 08:19:46.800,-1.12798,1.18665,10.31934,-0.35435,7.11582,-7.64256,-10.43701,-0.85449,-18.9209,-819,418,858,6074,14127,-5524,-1215.0,-0.33999,11.0233,-4.98012,39.97803,-22.58301,24.16992,301,-44,155
2024-04-06 08:19:46.900,1.73283,0.67812,10.55737,2.07824,6.64654,-8.15015,-8.97217,-0.06104,-19.53125,-385,-422,687,6560,13871,-5542,-1512.0,1.7622,8.39437,-6.27782,6.65283,18.43262,35.21729,299,-43,155
2024-04-06 08:19:47.000,1.56174,-1.51196,8.76375,3.02638,5.9091,-6.1198,-10.92529,0.54932,-19.40918,1075,-456,196,5938,14043,-5804,-1512.0,4.50126,4.70717,-6.10064,-57.12891,27.22168,16.60156,301,-43,154
2024-04-06 08:19:47.100,-1.24989,-0.02008,8.05417,-0.13408,6.0336,-5.47813,-11.2915,-0.06104,-17.94434,-524,-708,595,5535,13927,-6394,-1712.0,1.06785,6.13895,-6.8716,46.75293,41.62598,27.64893,298,-40,152
2024-04-06 08:19:47.200,-2.93702,2.35251,12.17452,-3.05511,9.78785,-7.56595,-13.06152,0.97656,-17.15088,-571,-823,505,6157,13344,-6752,-2623.0,-2.59541,8.41352,-7.93467,25.32959,61.34033,47.79053,296,-37,146
2024-04-06 08:19:47.300,0.2816,0.73546,10.25229,-0.83321,7.77664,-6.67527,-14.89258,2.68555,-14.64844,-368,-270,-1616,6299,12970,-6844,-3701.0,-2.44696,6.12938,-5.59305,0.12207,13.73291,-73.54736,297,-34,144
2024-04-06 08:19:47.400,-1.16061,2.74527,6.86701,-3.62974,5.06631,-4.14691,-16.6626,2.68555,-13.18359,-547,39,-647,6357,12946,-6495,-4271.0,-2.73428,5.43503,-2.24105,14.16016,-6.10352,-42.5415,298,-32,143
2024-04-06 08:19:47.500,1.44922,-2.17119,9.67011,1.81008,8.08311,-5.63136,-16.35742,3.60107,-13.5498,691,652,1095,6402,12966,-6537,-4075.0,1.26418,7.36962,-5.51165,-32.34863,-39.24561,80.62744,297,-34,144
2024-04-06 08:19:47.600,-1.87125,0.99885,7.24745,-1.65685,6.46458,-3.53397,-15.19775,3.96729,-14.70947,-58,399,317,6612,12852,-6982,-3284.0,-0.09098,4.94181,-2.53794,8.36182,-23.74268,26.18408,294,-37,146
2024-04-06 08:19:47.700,1.12843,0.64035,15.1534,2.04951,11.36808,-9.89319,-13.73291,4.27246,-15.01465,955,547,1022,6963,12565,-7399,-2707.0,3.16046,15.53413,-11.29625,-56.39648,-29.78516,62.80518,292,-40,148
2024-04-06 08:19:47.800,2.42966,-1.70221,10.62026,3.93621,7.26906,-7.29779,-12.26807,5.7373,-15.80811,495,-521,-221,6620,12633,-7586,-2736.0,5.04716,7.0823,-4.87477,-41.50391,21.24023,3.05176,293,-37,148
2024-04-06 08:19:47.900,1.14289,1.14058,8.23539,0.61294,5.49728,-6.31134,-13.73291,4.27246,-15.38086,-684,77,-86,6625,12436,-7873,-2811.0,1.14926,6.26824,-4.83646,37.96387,-9.8877,-7.14111,294,-38,146
2024-04-06 08:19:48.000,1.52606,3.18265,11.11409,-0.75659,7.55637,-8.84929,-13.42773,5.5542,-14.70947,-64,-161,-508,6928,12329,-7674,-3091.0,0.3783,10.28586,-10.41515,-8.97217,5.00488,-44.7998,291,-38,144
2024-04-06 08:19:48.100,-0.11213,2.38015,16.14673,-3.58185,12.35452,-10.04643,-14.89258,4.39453,-14.34326,-1504,1614,-5837,6536,13138,-6060,-4048.0,-2.54273,12.13425,-6.95301,57.31201,-126.95312,-374.57275,295,-35,144
2024-04-06 08:19:48.200,4.44803,-5.52127,6.76435,5.30574,7.27863,-3.85959,-15.625,0.73242,-15.38086,1086,-426,2101,6451,13662,-4565,-4397.0,6.80935,7.80538,-1.27855,-83.31299,15.93018,132.08008,299,-32,145
2024-04-06 08:19:48.300,1.85251,1.37662,5.74888,-0.13408,1.94416,-5.88037,-15.01465,0.54932,-15.01465,4097,1313,-343,4922,14316,-5644,-2721.0,0.93377,1.95853,-8.0065,-284.85107,-80.2002,-16.35742,305,-36,149
2024-04-06 08:19:48.400,-2.92513,-2.77617,12.09666,-0.98645,5.82291,-11.30104,-13.5498,-7.8125,-15.01465,1074,400,-1078,1097,15401,-5434,-721.0,-0.53632,4.97533,-11.37765,-34.05762,-31.79932,-64.20898,318,-41,149
2024-04-06 08:19:48.500,-1.77334,0.93096,5.63641,-2.00162,1.15883,-5.51644,-10.31494,-10.74219,-14.83154,19,65,-197,1233,15558,-4970,-420.0,-1.31207,-1.52277,-6.98174,-7.75146,5.37109,-6.22559,318,-42,149
