TIME,BNO055_ax_world,BNO055_ay_world,BNO055_az_world,BNO055_ax_body,BNO055_ay_body,BNO055_az_body,BNO055_GX,BNO055_GY,BNO055_GZ,BNO055_MX,BNO055_MY,BNO055_MZ,Q0,Q1,Q2,Q3,MPU9250_ax_body,MPU9250_ay_body,MPU9250_az_body,MPU9250_GX,MPU9250_GY,MPU9250_GZ,MPU9250_MX,MPU9250_MY,MPU9250_MZ
2024-04-06 08:37:20.000,0.12732,-0.15711,9.33206,2.48048,1.78135,-8.82055,17.82227,-10.13184,-7.87354,16,-24,-59,249,14444,7263,2648.0,3.21313,1.81487,-7.93946,-2.2583,-4.57764,-4.39453,318,-79,153
2024-04-06 08:37:20.100,0.05773,0.1508,9.38047,2.69118,1.57065,-8.84929,18.24951,-10.13184,-8.54492,-16,-11,18,270,14446,7256,2652.0,3.53397,1.68079,-8.01607,-0.42725,-4.82178,1.83105,318,-79,153
2024-04-06 08:37:20.200,0.33951,0.03766,9.48223,2.81568,1.85797,-8.86844,17.45605,-10.49805,-9.33838,39,14,-10,256,14469,7204,2667.0,3.49087,1.92501,-8.05438,-2.80762,-6.16455,0.0,317,-80,152
2024-04-06 08:37:20.300,0.20146,-0.11142,9.40606,2.61456,1.83881,-8.84929,18.9209,-10.49805,-7.87354,-5,1,9,257,14465,7207,2682.0,3.34721,1.9298,-8.04959,-0.48828,-4.57764,0.61035,318,-78,153
2024-04-06 08:37:20.400,0.16715,0.0198,9.45402,2.71033,1.75262,-8.88759,17.82227,-11.2915,-8.30078,16,5,-22,271,14474,7188,2686.0,3.44777,1.73346,-8.09269,-1.89209,-5.18799,-0.30518,319,-79,153
2024-04-06 08:37:20.500,0.15947,-0.0053,9.33693,2.65287,1.74304,-8.78225,18.55469,-10.49805,-7.50732,-9,-8,14,274,14477,7180,2685.0,3.40468,1.89628,-7.95382,-0.30518,-4.88281,0.18311,319,-77,152
2024-04-06 08:37:20.600,0.1025,0.0193,9.44777,2.67202,1.72389,-8.89717,19.28711,-11.2915,-7.50732,-1,10,-11,287,14469,7193,2695.0,3.4382,1.69037,-8.09748,-1.2207,-5.31006,0.79346,320,-80,153
2024-04-06 08:37:20.700,0.17589,0.08494,9.34064,2.74864,1.71431,-8.76309,18.55469,-11.2915,-7.08008,15,0,34,281,14480,7169,2703.0,3.49566,1.8436,-8.06396,-2.01416,-4.94385,1.89209,319,-80,153
2024-04-06 08:37:20.800,0.05716,-0.08023,9.45446,2.58583,1.74304,-8.9259,17.82227,-11.2915,-8.30078,8,-14,-8,280,14482,7164,2703.0,3.30412,1.75741,-8.12621,-1.58691,-4.63867,-0.06104,319,-78,154
2024-04-06 08:37:20.900,0.14143,0.03972,9.22121,2.66245,1.68558,-8.66732,17.82227,-10.13184,-8.30078,-5,-9,43,276,14488,7154,2700.0,3.40468,1.8005,-7.86763,-0.24414,-4.27246,2.68555,319,-79,152
2024-04-06 08:37:21.000,0.22846,0.03963,9.557,2.81568,1.81008,-8.95463,17.45605,-10.92529,-7.50732,25,45,-43,270,14484,7159,2709.0,3.53397,1.79572,-8.09748,-2.38037,-8.30078,-1.40381,318,-80,154
2024-04-06 08:37:21.100,0.09533,-0.19534,9.44287,2.5571,1.82924,-8.90675,17.08984,-10.49805,-7.87354,10,5,-2,252,14473,7172,2733.0,3.28496,1.97768,-8.14536,-2.19727,-5.12695,-0.61035,319,-83,155
