TIME,BNO055_ax_world,BNO055_ay_world,BNO055_az_world,BNO055_ax_body,BNO055_ay_body,BNO055_az_body,BNO055_GX,BNO055_GY,BNO055_GZ,BNO055_MX,BNO055_MY,BNO055_MZ,Q0,Q1,Q2,Q3,MPU9250_ax_body,MPU9250_ay_body,MPU9250_az_body,MPU9250_GX,MPU9250_GY,MPU9250_GZ,MPU9250_MX,MPU9250_MY,MPU9250_MZ
2024-04-06 08:12:20.000,3.36904,-1.40085,9.02868,4.20437,3.27538,-8.15015,0.24414,-13.73291,-16.17432,-974,-85,648,2086,16224,-716,594.0,4.97533,2.44696,-7.0392,57.9834,1.70898,35.40039,317,-61,147
2024-04-06 08:12:20.100,-0.86919,1.48581,8.2316,-0.25858,1.24503,-8.31296,0.67139,-11.71875,-19.22607,-81,4,-998,2607,16142,-842,608.0,0.68955,2.86357,-7.51327,1.34277,-7.08008,-56.70166,315,-60,144
2024-04-06 08:12:20.200,-1.23092,-1.12108,9.74129,-0.72786,4.49168,-8.77267,1.46484,-11.71875,-17.94434,-737,260,-788,2969,16100,358,546.0,-0.43097,2.27936,-8.41831,40.34424,-21.97266,-51.69678,313,-66,147
2024-04-06 08:12:20.300,0.65211,1.60298,8.32586,1.4653,1.93458,-8.15015,2.13623,-9.52148,-20.56885,-356,296,232,3410,16004,204,794.0,2.3033,3.25144,-7.3744,22.2168,-22.15576,16.17432,313,-64,146
2024-04-06 08:12:20.400,0.04257,0.23063,9.33334,1.11095,3.55312,-8.56197,2.80762,-9.52148,-19.77539,276,543,-722,3342,15992,610,1068.0,2.03514,4.33366,-7.85326,-19.16504,-39.36768,-40.22217,314,-68,148
2024-04-06 08:12:20.500,-1.7333,0.67068,8.93025,-0.52674,2.57625,-8.73436,4.63867,-9.82666,-19.40918,272,252,-814,3126,15964,1498,1252.0,0.11493,2.4326,-8.49972,-19.77539,-22.76611,-48.21777,314,-70,144
2024-04-06 08:12:20.600,-1.78622,0.12114,9.99357,-0.83321,3.20834,-9.5963,6.83594,-10.25391,-18.31055,-17,-305,-590,2988,15934,2093,1105.0,-0.15323,3.48129,-9.60109,-3.66211,10.98633,-35.03418,313,-70,148
2024-04-06 08:12:20.700,0.39255,-0.40806,9.56124,0.51717,4.26183,-8.56197,6.34766,-9.15527,-19.40918,-328,-491,6,3258,15871,2328,709.0,1.06785,3.62974,-7.80538,18.00537,24.59717,-2.68555,313,-70,147
2024-04-06 08:12:20.800,0.16114,0.88737,8.50953,0.40224,2.83484,-8.06396,5.37109,-10.31494,-19.40918,-99,-124,-110,3486,15852,2182,487.0,1.01039,3.63453,-6.84287,5.06592,2.92969,-4.94385,314,-69,147
2024-04-06 08:12:20.900,-0.78849,0.86501,9.48815,-0.61294,2.93061,-9.07914,4.57764,-9.15527,-19.40918,236,98,-661,3427,15803,2603,439.0,-0.11014,3.08384,-8.76788,-15.93018,-13.24463,-38.57422,312,-69,148
2024-04-06 08:12:21.000,-1.19205,-1.06926,9.25728,-1.94416,4.09902,-8.22677,6.04248,-9.52148,-19.104,68,-264,-416,3283,15750,3087,235.0,-1.5515,3.76861,-8.0065,-6.83594,8.91113,-26.48926,312,-71,146
2024-04-06 08:12:21.100,-0.05427,0.24077,9.62839,-0.83321,3.44777,-8.95463,6.04248,-8.78906,-19.77539,233,-445,169,3274,15759,3057,-133.0,-0.29689,3.55312,-8.30339,-13.91602,21.97266,9.8877,314,-68,147
2024-04-06 08:12:21.200,0.96545,0.16921,9.84884,-0.19154,3.86917,-9.10787,4.15039,-9.15527,-19.40918,-41,-185,45,3244,15787,2918,-394.0,0.42618,3.84523,-8.03523,1.0376,7.32422,2.13623,314,-68,150
2024-04-06 08:12:21.300,0.31214,0.69682,8.74868,-0.44055,2.82526,-8.30339,3.78418,-9.15527,-19.77539,1,152,-121,3283,15790,2868,-339.0,0.13887,3.65847,-7.66172,-0.48828,-14.09912,-4.21143,314,-67,148
2024-04-06 08:12:21.400,-0.78895,-0.79863,9.52637,-2.23148,3.8979,-8.47578,4.88281,-9.52148,-19.77539,-5,-91,-597,3253,15718,3260,-409.0,-1.81966,3.89311,-7.95382,-1.89209,-0.54932,-35.21729,312,-69,148
2024-04-06 08:12:21.500,-0.14574,-0.28472,9.29383,-1.48446,3.63932,-8.42789,4.88281,-9.82666,-20.20264,-38,62,235,3280,15688,3374,-438.0,-0.93377,3.40468,-7.72397,2.2583,-8.91113,16.54053,312,-67,146
2024-04-06 08:12:21.600,0.57489,0.20066,9.71957,-0.48843,3.65847,-9.0121,5.24902,-8.78906,-19.40918,100,172,57,3226,15731,3234,-296.0,0.09577,4.28577,-8.45183,-6.65283,-15.86914,2.99072,313,-68,147
2024-04-06 08:12:21.700,0.05034,-0.1028,9.40593,-0.85237,3.60101,-8.64817,5.61523,-9.15527,-19.77539,-16,274,4,3194,15725,3311,-107.0,-0.32083,3.80692,-8.01607,-0.24414,-21.66748,1.09863,316,-68,146
2024-04-06 08:12:21.800,-0.31914,-0.20355,9.22391,-1.03433,3.48608,-8.48535,5.61523,-9.15527,-19.40918,-13,178,-86,3172,15709,3405,75.0,-0.53153,3.75424,-8.19325,-0.97656,-15.38086,-4.63867,312,-69,147
2024-04-06 08:12:21.900,-0.34627,-0.42116,9.68414,-1.24503,3.85959,-8.81098,7.50732,-9.52148,-19.40918,-129,-74,-37,3217,15675,3520,53.0,-0.85715,3.70157,-8.33212,5.7373,-0.85449,-3.72314,309,-69,149
2024-04-06 08:12:22.000,0.62624,0.3311,9.31853,-0.07662,3.61058,-8.61943,5.24902,-9.15527,-20.87402,-109,-65,118,3339,15672,3419,11.0,0.51717,3.8979,-7.91551,5.49316,-0.36621,7.44629,313,-70,147
2024-04-06 08:12:22.100,-0.07903,-0.45798,9.32259,-1.10137,4.06071,-8.33212,6.04248,-8.05664,-21.24023,-112,-37,-204,3424,15640,3476,-16.0,-0.53632,4.28099,-7.83411,4.63867,-3.54004,-11.96289,310,-70,149
2024-04-06 08:12:22.200,0.05101,-0.35995,9.49582,-1.09179,4.19479,-8.45662,6.04248,-8.78906,-20.56885,-137,-84,-8,3538,15595,3566,-88.0,-0.61773,4.05592,-7.85805,6.7749,-0.12207,-2.44141,311,-71,147
2024-04-06 08:12:22.300,0.34551,0.16771,9.27528,-0.60336,3.90748,-8.39916,5.61523,-8.36182,-20.56885,-123,-14,37,3644,15582,3514,-93.0,-0.08619,4.09902,-7.81016,6.40869,-4.57764,2.50244,312,-68,148
2024-04-06 08:12:22.400,-0.77682,-0.66157,9.20971,-2.05909,4.18521,-8.0065,6.71387,-8.05664,-21.24023,-138,-350,28,3756,15566,3461,-185.0,-1.56108,4.36239,-7.7958,6.34766,14.09912,1.46484,311,-68,149
