TIME,BNO055_ax_world,BNO055_ay_world,BNO055_az_world,BNO055_ax_body,BNO055_ay_body,BNO055_az_body,BNO055_GX,BNO055_GY,BNO055_GZ,BNO055_MX,BNO055_MY,BNO055_MZ,Q0,Q1,Q2,Q3,MPU9250_ax_body,MPU9250_ay_body,MPU9250_az_body,MPU9250_GX,MPU9250_GY,MPU9250_GZ,MPU9250_MX,MPU9250_MY,MPU9250_MZ
2024-04-06 08:49:45.000,-0.01719,-0.09839,9.48301,-3.98409,1.69516,-8.43747,-20.56885,-0.24414,-5.5542,-11,7,-19,1025,-12658,9642,3767.0,-3.81649,1.84839,-8.03523,-0.54932,-5.79834,-0.79346,309,-23,131
2024-04-06 08:49:45.100,0.06745,0.05166,9.27613,-4.00325,1.53234,-8.22677,-20.99609,-3.60107,-5.12695,-1,11,-7,1020,-12667,9634,3761.0,-3.82607,1.69037,-7.88678,-0.97656,-5.92041,-0.06104,310,-24,130
2024-04-06 08:49:45.200,-0.01165,-0.10787,9.42704,-3.93621,1.68558,-8.39916,-20.20264,-2.80762,-4.76074,-5,9,9,1026,-12632,9681,3755.0,-3.71115,1.88191,-7.93467,-0.67139,-5.5542,0.97656,310,-24,129
2024-04-06 08:49:45.300,-0.12653,-0.31528,9.11927,-3.61058,1.82924,-8.17888,-20.99609,-1.70898,-4.39453,-46,60,-6,990,-12625,9697,3745.0,-3.41904,2.00162,-7.7096,1.64795,-8.72803,0.06104,309,-25,130
2024-04-06 08:49:45.400,-0.49561,-0.57232,8.94237,-3.33285,2.30809,-8.0065,-21.66748,-1.0376,-4.76074,-110,-50,58,908,-12599,9732,3763.0,-3.15088,2.07824,-7.99692,5.5542,-2.13623,3.78418,311,-25,131
2024-04-06 08:49:45.500,-1.34157,0.86199,10.8477,-5.71756,2.8923,-8.89717,-20.99609,-2.50244,-5.5542,281,-229,-25,1124,-12521,9803,3783.0,-5.65531,3.57228,-8.79182,-18.00537,8.05664,-0.91553,312,-24,129
2024-04-06 08:49:45.600,-2.78246,1.06768,11.05862,-6.49331,4.4438,-8.32254,-21.66748,-2.80762,-5.5542,-665,-126,-42,1045,-12556,9644,4084.0,-6.66091,3.28017,-7.68087,38.39111,3.05176,-3.84521,309,-25,128
2024-04-06 08:49:45.700,1.69791,0.55665,8.0708,-3.63932,0.91941,-7.36483,-20.99609,-1.34277,-4.39453,-959,544,1280,115,-12104,10117,4423.0,-2.91145,2.73428,-6.82851,60.54688,-35.03418,76.29395,305,-25,132
2024-04-06 08:49:45.800,0.23527,-0.78639,11.72012,-3.70636,4.58745,-10.16135,-20.56885,2.13623,-6.53076,-333,-170,-464,-519,-12115,9995,4637.0,-3.57706,5.72235,-10.77429,18.12744,3.84521,-28.32031,304,-25,131
2024-04-06 08:49:45.900,-0.47446,2.56263,10.24233,-7.05836,4.25225,-6.61781,-21.05713,0.67139,-5.12695,-1520,-887,-430,-820,-12241,9239,5706.0,-7.18286,2.95934,-6.77104,88.56201,48.27881,-31.43311,307,-22,128
