TIME,BNO055_ax_world,BNO055_ay_world,BNO055_az_world,BNO055_ax_body,BNO055_ay_body,BNO055_az_body,BNO055_GX,BNO055_GY,BNO055_GZ,BNO055_MX,BNO055_MY,BNO055_MZ,Q0,Q1,Q2,Q3,MPU9250_ax_body,MPU9250_ay_body,MPU9250_az_body,MPU9250_GX,MPU9250_GY,MPU9250_GZ,MPU9250_MX,MPU9250_MY,MPU9250_MZ
2024-06-05 11:22:30.000,4.70542,-0.05211,9.382,-1.37911,6.84766,-7.83411,11.90186,3.479,-18.55469,134,-57,-115,-2533,-11826,-11050,-249,-1.43657,7.24511,-7.26906,-5.67627,4.27246,-7.38525,76,82,-75
2024-06-05 11:22:30.100,3.29581,-1.37318,9.07373,-2.69118,5.62179,-7.49891,11.90186,3.479,-16.29639,-347,16,194,-2610,-11760,-11096,-435,-3.00244,5.32968,-6.98174,23.4375,-0.36621,11.53564,76,83,-75
2024-06-05 11:22:30.200,1.74617,-0.64497,8.61328,-1.81966,3.93621,-7.6713,12.26807,3.479,-17.76123,383,381,-259,-2414,-11694,-11203,-591,-1.90106,3.43341,-7.25469,-19.34814,-23.4375,-16.35742,75,79,-75
2024-06-05 11:22:30.300,2.2876,-1.64057,7.82752,-2.51879,4.26183,-6.68485,12.93945,4.27246,-16.6626,24,169,-288,-2265,-11536,-11383,-809,-2.69597,3.87875,-6.58908,0.97656,-9.64355,-17.63916,75,79,-75
2024-06-05 11:22:30.400,1.89133,-1.5756,8.83003,-2.63372,3.94579,-7.84368,12.93945,4.57764,-16.29639,401,-10,-270,-2138,-11433,-11517,-711,-2.58104,3.941,-7.46539,-22.64404,0.06104,-17.39502,76,80,-74
2024-06-05 11:22:30.500,3.56054,-0.43211,8.35488,-1.81966,5.09504,-7.30736,12.93945,3.90625,-17.76123,145,-591,-438,-2045,-11249,-11732,-276,-1.82924,4.9466,-7.90115,-6.28662,37.90283,-25.93994,76,82,-74
2024-06-05 11:22:30.600,5.49878,1.52083,8.94359,-0.83321,7.25948,-7.69045,10.80322,4.57764,-17.76123,-263,-640,-14,-2574,-11121,-11752,179,-0.90983,7.5851,-6.69922,19.04297,37.8418,-0.85449,75,84,-72
2024-06-05 11:22:30.700,2.11184,0.15867,9.27222,-2.21232,4.46295,-8.10227,10.43701,5.24902,-17.76123,-651,256,-74,-2980,-10946,-11820,-204,-2.37992,3.7303,-7.99692,38.87939,-13.00049,-2.74658,71,85,-75
2024-06-05 11:22:30.800,1.37972,-0.96742,9.64508,-3.02638,3.8979,-8.45662,10.80322,5.61523,-17.76123,431,531,61,-2858,-11060,-11735,-462,-3.02159,4.98491,-8.55718,-25.75684,-32.4707,-1.52588,73,83,-73
2024-06-05 11:22:30.900,3.67004,-0.42365,9.62777,-2.31767,5.99529,-8.06396,12.26807,4.27246,-15.86914,-829,375,-436,-2504,-10861,-11989,-674,-2.64329,6.01924,-7.17807,43.21289,-19.53125,-27.16064,72,82,-74
2024-06-05 11:22:31.000,2.64336,-0.58115,9.90128,-2.26021,5.19081,-8.56197,12.69531,5.61523,-15.86914,-360,458,-172,-2395,-10608,-12214,-1001,-2.73906,4.50126,-7.48454,18.73779,-28.25928,-10.00977,72,80,-76
2024-06-05 11:22:31.100,3.18002,-2.52045,8.01453,-3.71593,4.71196,-6.68485,13.3667,7.08008,-16.29639,153,238,-385,-2008,-10433,-12413,-1213,-3.84044,4.34803,-7.81974,-4.76074,-7.56836,-22.94922,72,81,-76
2024-06-05 11:22:31.200,3.80611,0.97342,7.82342,-0.57463,5.74629,-6.5795,13.91602,6.40869,-16.6626,-30,-371,246,-2069,-10417,-12440,-954,-0.58421,5.39193,-6.5795,8.36182,24.4751,17.63916,73,81,-75
2024-06-05 11:22:31.300,1.19567,-0.84174,9.03678,-2.08782,3.73509,-8.09269,12.20703,6.04248,-16.78467,-652,239,191,-2427,-10612,-12183,-1221,-2.27936,4.02719,-7.61862,39.48975,-15.19775,8.05664,73,78,-75
2024-06-05 11:22:31.400,2.99654,-1.84865,9.17095,-2.98807,5.24828,-7.74791,13.24463,7.08008,-15.86914,606,587,-96,-2122,-10591,-12240,-1388,-3.05032,6.0336,-7.65693,-35.5835,-38.81836,-10.43701,71,79,-74
2024-06-05 11:22:31.500,4.64815,0.27901,10.89637,-1.01518,6.94343,-9.54842,15.01465,6.04248,-15.31982,3,226,-289,-1463,-10427,-12496,-1185,-1.06306,6.51725,-10.10389,42.05322,-14.64844,-21.30127,72,78,-78
2024-06-05 11:22:31.600,2.81842,-1.16309,8.96192,-2.18359,4.43422,-8.07354,15.38086,6.04248,-15.99121,163,216,-508,-1471,-10132,-12734,-1209,-2.12613,4.78379,-7.62341,-6.65283,-12.69531,-31.43311,70,78,-76
2024-06-05 11:22:31.700,5.36535,-0.81274,9.21891,-2.48048,6.704,-7.95861,14.70947,6.40869,-14.89258,-280,28,-192,-1186,-9825,-13002,-1202,-3.03117,6.11022,-8.52366,18.98193,0.12207,-11.2915,71,79,-78
2024-06-05 11:22:31.800,5.06739,0.34125,8.02938,-1.427,6.68485,-6.59866,15.38086,7.38525,-15.31982,-591,-459,44,-1512,-9854,-12943,-1238,-1.33601,6.55077,-6.29698,37.29248,29.11377,3.17383,70,79,-77
2024-06-05 11:22:31.900,1.71183,-0.6174,9.14593,-1.51319,4.27141,-8.15015,15.01465,7.38525,-14.52637,-775,89,368,-1964,-9988,-12720,-1733,-1.56108,3.66326,-7.55158,47.9126,-3.96729,22.27783,70,79,-76
2024-06-05 11:22:32.000,0.93136,-2.2418,7.92483,-2.49964,3.12215,-7.25948,14.70947,7.87354,-14.52637,44,490,95,-1884,-10142,-12548,-2141,-2.67202,4.34803,-7.35046,-0.54932,-29.47998,2.44141,69,78,-78
2024-06-05 11:22:32.100,2.90773,-0.64021,7.37345,-1.48446,4.85561,-6.1198,15.01465,8.05664,-14.22119,194,-142,-649,-1714,-9822,-12841,-2033,-0.76617,8.92111,-7.23554,24.6582,5.12695,-42.23633,68,77,-77
2024-06-05 11:22:32.200,3.33667,-2.56389,9.69613,-4.16606,5.31532,-8.131,15.38086,8.8501,-14.52637,521,-581,-222,-2075,-9507,-13062,-1772,-4.38155,4.58745,-9.0121,-37.78076,36.56006,-4.82178,66,80,-79
