TIME,BNO055_ax_world,BNO055_ay_world,BNO055_az_world,BNO055_ax_body,BNO055_ay_body,BNO055_az_body,BNO055_GX,BNO055_GY,BNO055_GZ,BNO055_MX,BNO055_MY,BNO055_MZ,Q0,Q1,Q2,Q3,MPU9250_ax_body,MPU9250_ay_body,MPU9250_az_body,MPU9250_GX,MPU9250_GY,MPU9250_GZ,MPU9250_MX,MPU9250_MY,MPU9250_MZ
2024-10-22 20:32:43.000,0.01387,-0.49226,10.99315,-2.27936,-1.20672,-10.69767,-15.68604,-15.13672,-7.32422,114,-247,-117,1818,-15015,6146,1385,-1.74783,-1.93458,-12.00974,-7.14111,18.12744,-6.40869,30,45,119
2024-10-22 20:32:43.100,0.10506,-0.9663,10.25154,-2.03036,-0.89067,-10.05601,-15.31982,-15.38086,-6.10352,-17,-268,-102,1946,-15021,6038,1602,-1.47009,-1.45573,-10.42473,1.40381,13.97705,-7.56836,30,46,119
2024-10-22 20:32:43.200,1.32738,-0.77352,10.06207,-1.23545,-1.63769,-9.96981,-15.68604,-14.4043,-8.36182,-389,189,50,1788,-15080,5918,1674,-1.32165,-2.58104,-10.28107,21.42334,-12.69531,10.80322,30,45,121
2024-10-22 20:32:43.300,1.2837,1.39735,8.93818,-2.17401,-2.66245,-8.4662,-16.35742,-14.4043,-8.36182,-291,421,519,1410,-15005,6242,1525,-1.65685,-3.2275,-8.81577,19.47021,-25.08545,27.52686,29,43,122
2024-10-22 20:32:43.400,0.71035,0.94019,8.4336,-1.94416,-1.66642,-8.12142,-15.99121,-12.93945,-10.25391,-25,96,-65,1134,-14974,6402,1393,-1.26418,-1.94895,-8.4231,0.06104,-1.70898,-7.08008,30,43,122
2024-10-22 20:32:43.500,0.31051,-0.31939,8.6646,-1.427,-0.50759,-8.54282,-15.99121,-14.03809,-9.52148,-110,-237,-282,1126,-15052,6205,1452,-1.09658,-0.93856,-9.07435,6.5918,20.99609,-13.79395,29,45,123
2024-10-22 20:32:43.600,-0.12619,-0.89439,7.86104,-1.43657,0.26816,-7.77664,-14.89258,-14.03809,-9.46045,3,-192,-597,1195,-15147,5888,1707,-0.87152,-0.17718,-8.28902,-4.21143,7.50732,-43.33496,29,42,125
2024-10-22 20:32:43.700,0.33954,-0.34595,10.33119,-1.85797,-1.11095,-10.11347,-14.89258,-14.83154,-9.0332,573,303,-711,1485,-15386,5232,1458,-2.38471,-2.2219,-10.00812,-31.86035,-18.85986,-29.60205,34,41,121
2024-10-22 20:32:43.800,-0.95341,1.83312,9.40875,-3.5627,-2.37513,-8.62901,-13.5498,-16.17432,-7.99561,285,411,-80,1741,-15437,5101,1043,-3.05032,-3.1844,-8.97379,-12.39014,-25.02441,-6.40869,34,43,122
2024-10-22 20:32:43.900,0.969,1.79994,8.26696,-1.39826,-3.31369,-7.71918,-13.5498,-16.78467,-9.0332,-255,540,325,1602,-15458,5149,642,-1.37911,-4.15648,-8.03523,19.04297,-35.03418,34.36279,34,40,123
2024-10-22 20:32:44.000,0.19914,1.10023,10.12516,-1.57065,-2.2219,-9.81658,-13.91602,-15.68604,-9.52148,-54,305,959,1262,-15231,5893,370,-0.65603,-2.83005,-11.74158,-0.85449,-8.42285,50.96436,30,43,126
2024-10-22 20:32:44.100,-0.37839,-1.22824,11.24635,-0.74702,-0.27774,-11.29146,-14.22119,-13.91602,-9.0332,80,-535,-434,1317,-15128,6131,506,0.30647,-0.67998,-11.33934,-20.1416,37.59766,-41.50391,30,43,124
2024-10-22 20:32:44.200,0.12164,-1.55257,9.08651,-0.1245,-0.51717,-9.20364,-14.22119,-16.47949,-8.78906,386,245,-1,1731,-15289,5604,523,-0.89067,-1.04391,-9.50532,-19.65332,-20.32471,11.59668,35,44,123
