TIME,BNO055_ax_world,BNO055_ay_world,BNO055_az_world,BNO055_ax_body,BNO055_ay_body,BNO055_az_body,BNO055_GX,BNO055_GY,BNO055_GZ,BNO055_MX,BNO055_MY,BNO055_MZ,Q0,Q1,Q2,Q3,MPU9250_ax_body,MPU9250_ay_body,MPU9250_az_body,MPU9250_GX,MPU9250_GY,MPU9250_GZ,MPU9250_MX,MPU9250_MY,MPU9250_MZ
2024-05-15 13:38:30.000,0.18414,0.07516,9.65927,3.352,-6.3688,-6.44542,-2.68555,-3.78418,-21.66748,-182,424,362,806,5703,-13821,6652,3.71115,-6.52683,-6.21078,20.56885,-26.61133,20.93506,0,23,262
2024-05-15 13:38:30.100,0.48603,0.65361,10.55087,3.33285,-6.62739,-7.54679,-2.68555,-3.479,-23.19336,-651,852,592,1278,5135,-14089,6476,3.5627,-7.1254,-7.39356,40.64941,-52.91748,36.68213,-3,22,264
2024-05-15 13:38:30.200,1.21691,1.43981,9.19818,2.14528,-5.40151,-7.3744,-2.01416,-2.01416,-24.41406,-964,521,303,1853,4455,-14383,6187,2.19796,-6.34007,-7.86284,65.7959,-24.78027,15.13672,-2,18,265
2024-05-15 13:38:30.300,2.34182,0.60091,9.58778,1.83881,-6.23472,-7.45102,1.64795,0.48828,-22.70508,-250,240,-100,2180,4235,-14592,5729,2.32246,-6.26824,-7.57074,18.06641,-13.61084,-6.10352,-5,17,264
2024-05-15 13:38:30.400,1.74475,0.25465,9.33987,2.49964,-5.68883,-7.19244,1.95312,0.54932,-22.70508,-492,2,-168,2374,4231,-14664,5465,2.86357,-6.14374,-7.59468,32.77588,5.00488,-11.2915,-9,16,267
2024-05-15 13:38:30.500,1.24416,-0.28558,9.18735,2.82526,-5.40151,-6.99132,3.41797,1.64795,-22.33887,-558,-146,14,2251,4203,-14823,5098,3.15567,-6.49331,-6.84766,35.40039,10.98633,4.15039,-9,17,265
2024-05-15 13:38:30.600,1.4285,-0.19747,8.95956,2.37513,-5.06631,-7.14455,1.95312,2.68555,-22.33887,-243,-291,-116,2155,4207,-14946,4766,2.41344,-5.65052,-6.91949,17.02881,17.27295,-4.27246,-8,19,264
2024-05-15 13:38:30.700,1.05798,0.13312,8.63099,2.42302,-4.3576,-7.1254,-0.97656,2.31934,-23.49854,0,70,-165,2140,4338,-14951,4637,2.6385,-4.90829,-7.55637,2.19727,-0.79346,-7.20215,-7,18,262
2024-05-15 13:38:30.800,2.01408,-0.50448,9.24409,2.06866,-5.56432,-7.38398,0.18311,3.41797,-23.49854,-70,-299,-215,2036,4477,-14947,4563,2.20274,-6.87639,-7.53722,3.41797,21.54541,-10.25391,-6,19,265
2024-05-15 13:38:30.900,1.69947,0.3942,10.48246,2.25063,-5.5739,-8.76309,0.18311,3.78418,-22.33887,648,-157,-102,1795,4666,-14864,4743,2.75343,-5.96177,-8.78225,-38.75732,9.39941,-3.72314,-10,23,265
2024-05-15 13:38:31.000,0.28003,0.6792,8.9047,2.67202,-4.37676,-7.31694,-1.2207,2.68555,-23.49854,712,143,201,1599,4714,-14691,5274,2.71991,-4.52041,-7.56116,-38.0249,-7.62939,15.38086,-6,21,264
2024-05-15 13:38:31.100,0.71461,0.90861,7.7807,1.7622,-4.19479,-6.41669,-1.2207,1.2207,-22.33887,199,-196,-137,1454,4714,-14589,5592,2.1357,-5.04716,-6.74231,-7.69043,14.70947,-9.15527,-4,24,264
2024-05-15 13:38:31.200,1.47084,1.18686,11.15651,2.30809,-6.455,-9.00252,0.18311,0.54932,-21.1792,349,261,-214,1450,4854,-14502,5699,2.514,-6.34007,-8.66253,-20.32471,-19.22607,-12.39014,-5,21,263
2024-05-15 13:38:31.300,1.17629,1.71402,9.52719,2.08782,-5.27701,-7.92988,-0.54932,0.54932,-21.97266,138,13,-182,1680,4904,-14338,5998,2.44217,-5.37278,-8.59549,-2.62451,8.78906,-11.90186,-4,20,264
2024-05-15 13:38:31.400,1.14888,0.15232,8.90152,2.50921,-5.61221,-6.54119,-0.54932,-0.18311,-23.68164,-170,-409,-143,1554,5203,-14326,5806,2.79174,-6.41669,-7.21159,14.52637,29.60205,-2.86865,-7,21,264
