TIME,BNO055_ax_world,BNO055_ay_world,BNO055_az_world,BNO055_ax_body,BNO055_ay_body,BNO055_az_body,BNO055_GX,BNO055_GY,BNO055_GZ,BNO055_MX,BNO055_MY,BNO055_MZ,Q0,Q1,Q2,Q3,MPU9250_ax_body,MPU9250_ay_body,MPU9250_az_body,MPU9250_GX,MPU9250_GY,MPU9250_GZ,MPU9250_MX,MPU9250_MY,MPU9250_MZ
2024-06-01 12:54:10.000,-2.786,4.71712,6.65492,-2.03036,3.51481,-7.60426,-8.78906,-7.99561,-16.78467,-452.0,-385.0,968.0,-6143.0,-14005.0,5750.0,-1227.0,-1.85318,3.80692,-7.2499,24.6582,20.81299,58.41064,98.0,107.0,-94.0
2024-06-01 12:54:10.100,-4.0234,3.01621,6.95988,-1.72389,5.59305,-6.28261,-10.92529,-6.10352,-16.78467,-669.0,202.0,-116.0,-6346.0,-13792.0,6038.0,-1220.0,-2.88272,5.09025,-7.53722,60.11963,-2.86865,-6.40869,96.0,109.0,-95.0
2024-06-01 12:54:10.200,-2.38362,6.30007,7.66046,-2.33682,4.29056,-8.95463,-9.82666,-5.85938,-17.08984,-690.0,-679.0,517.0,-6823.0,-13494.0,6259.0,-795.0,-1.83881,4.49168,-9.20843,31.37207,46.02051,40.64941,93.0,110.0,-94.0
2024-06-01 12:54:10.300,-0.85323,5.5752,8.41596,-0.85237,4.54915,-9.0121,-11.96289,-3.96729,-16.35742,-454.0,-277.0,384.0,-6940.0,-13115.0,6936.0,-409.0,-0.95293,4.82688,-8.94027,28.01514,17.7002,22.88818,90.0,111.0,-97.0
2024-06-01 12:54:10.400,-1.97624,5.56711,6.07757,-2.49006,3.99367,-7.04878,-12.75635,-2.62451,-16.35742,452.0,-125.0,520.0,-6888.0,-12902.0,7375.0,-379.0,-2.56668,4.62097,-6.4119,-25.93994,5.85938,29.47998,91.0,110.0,-96.0
2024-06-01 12:54:10.500,-1.59365,4.26618,7.88174,-0.72786,5.00885,-7.56595,-13.85498,-3.66211,-16.35742,66.0,-505.0,92.0,-6599.0,-12902.0,7636.0,-356.0,-0.80927,5.00885,-7.69045,-2.74658,31.06689,5.00488,91.0,115.0,-98.0
2024-06-01 12:54:10.600,-1.33806,4.60183,9.41822,-0.46928,5.54517,-8.98337,-15.50293,-2.99072,-14.83154,301.0,-149.0,164.0,-6336.0,-12893.0,7875.0,-205.0,-0.59378,5.62179,-8.4662,-18.31055,8.42285,8.8501,92.0,114.0,-98.0
2024-06-01 12:54:10.700,-2.75678,4.93911,9.24801,-1.45573,6.06233,-8.86844,-14.83154,-4.08936,-14.52637,297.0,172.0,219.0,-5981.0,-12938.0,8067.0,-429.0,-1.63769,6.48373,-8.45183,-17.15088,-7.99561,13.73291,91.0,117.0,-100.0
2024-06-01 12:54:10.800,-2.76366,5.19262,7.3137,-2.17401,4.95139,-7.6713,-15.50293,-3.66211,-14.52637,-152.0,168.0,91.0,-6084.0,-12900.0,8038.0,-637.0,-2.31288,5.04716,-7.9634,9.8877,-10.98633,4.82178,91.0,113.0,-99.0
2024-06-01 12:54:10.900,-0.74781,5.38491,7.07758,-1.60896,3.28496,-8.14058,-14.83154,-3.2959,-15.625,28.0,-456.0,-195.0,-6085.0,-12879.0,8086.0,-387.0,-1.71431,3.44298,-8.01607,2.0752,27.89307,-10.80322,92.0,117.0,-99.0
