TIME,BNO055_ax_world,BNO055_ay_world,BNO055_az_world,BNO055_ax_body,BNO055_ay_body,BNO055_az_body,BNO055_GX,BNO055_GY,BNO055_GZ,BNO055_MX,BNO055_MY,BNO055_MZ,Q0,Q1,Q2,Q3,MPU9250_ax_body,MPU9250_ay_body,MPU9250_az_body,MPU9250_GX,MPU9250_GY,MPU9250_GZ,MPU9250_MX,MPU9250_MY,MPU9250_MZ
2024-06-02 11:46:22.000,-3.91563,5.38263,7.46179,0.01915,-6.17726,-7.86284,-15.13672,-11.71875,-12.08496,441,432,-27,2930,-8515,9787,-9569,-0.08141,-5.38236,-9.33293,-24.53613,-26.9165,0.30518,262,4,-107
2024-06-02 11:46:22.100,-4.05732,4.02281,7.34853,1.50361,-6.01445,-6.94343,-14.4043,-11.59668,-13.06152,395,-144,-504,2872,-8613,9356,-9922,1.30728,-6.58908,-8.09748,-23.25439,8.30078,-32.40967,264,0,-108
2024-06-02 11:46:22.200,-4.27901,2.15585,6.75637,2.86357,-4.92265,-6.01445,-12.93945,-13.42773,-12.39014,252,-549,-516,2934,-8968,8942,-9972,2.83484,-5.08547,-6.98174,-14.77051,33.56934,-32.53174,266,5,-109
2024-06-02 11:46:22.300,-3.35587,1.95832,6.8925,2.77737,-5.20997,-5.26743,-13.24463,-14.22119,-10.62012,-241,-212,-234,2926,-9405,8640,-9837,2.68639,-5.89952,-5.95699,14.16016,15.13672,-15.25879,266,0,-111
2024-06-02 11:46:22.400,-4.03766,3.72221,9.12043,2.70076,-7.06794,-7.48933,-13.24463,-14.22119,-10.62012,-405,-86,-236,2646,-9642,8744,-9592,2.59062,-7.68087,-8.47578,25.75684,7.08008,-14.70947,264,2,-110
2024-06-02 11:46:22.500,-4.50597,4.60129,8.36403,1.77177,-6.39754,-8.20762,-13.67188,-13.85498,-10.98633,-8,-33,-99,2502,-9750,8759,-9507,1.56586,-6.87639,-9.18449,1.46484,3.41797,-6.95801,265,0,-109
2024-06-02 11:46:22.600,-3.53162,3.66535,6.85818,1.427,-5.37278,-6.48373,-12.93945,-14.52637,-10.62012,196,-323,-103,2620,-9866,8605,-9496,1.05349,-5.94262,-7.80538,-11.41357,20.62988,-7.44629,265,0,-110
2024-06-02 11:46:22.700,-3.2043,5.14678,8.38997,0.81406,-7.52764,-7.05836,-14.4043,-14.52637,-9.33838,618,-422,-483,2846,-10203,8231,-9407,0.77096,-7.64735,-7.72876,-36.25488,25.6958,-31.61621,267,0,-113
2024-06-02 11:46:22.800,-4.34193,1.93692,7.45746,2.98807,-5.26743,-6.44542,-13.24463,-15.19775,-7.87354,569,-568,-232,3264,-10572,7511,-9466,3.4765,-5.71756,-7.51806,-34.24072,34.66797,-15.99121,267,0,-115
2024-06-02 11:46:22.900,-3.51159,1.95692,7.23613,2.51879,-5.71756,-5.43024,-12.93945,-16.29639,-6.5918,469,-22,213,3724,-10634,7231,-9444,2.29373,-6.22994,-5.60742,-27.9541,2.01416,11.84082,271,2,-118
2024-06-02 11:46:23.000,-5.16664,4.05609,6.9225,0.62251,-6.455,-7.0009,-12.93945,-16.35742,-5.5542,600,182,361,4109,-10341,7131,-9683,0.32562,-6.89555,-8.46141,-35.27832,-10.00977,20.87402,270,2,-120
2024-06-02 11:46:23.100,-4.34594,2.92179,5.21706,0.41182,-5.00885,-5.42067,-14.03809,-16.35742,-5.06592,508,-260,181,4576,-10191,6967,-9752,0.15323,-4.2331,-6.59387,-28.93066,16.29639,8.91113,269,5,-122
2024-06-02 11:46:23.200,-4.46399,4.60681,6.11286,-0.72786,-6.19642,-6.29219,-15.13672,-16.11328,-3.2959,-977,-410,-281,4318,-10599,7072,-9351,-0.85715,-6.00008,-7.48933,59.50928,28.07617,-17.82227,268,1,-119
2024-06-02 11:46:23.300,-4.9394,2.31937,9.53149,3.23708,-6.88597,-7.9203,-14.03809,-16.11328,-3.96729,-546,-540,-1244,3636,-11343,6847,-8926,3.34721,-8.15494,-8.35606,32.95898,33.75244,-74.95117,271,0,-118
2024-06-02 11:46:23.400,-2.39247,1.75688,8.78139,3.84044,-6.46458,-5.42067,-11.59668,-16.35742,-4.76074,-27,-28,-456,3281,-11833,6291,-8835,3.71115,-8.23635,-5.29137,2.92969,1.0376,-26.79443,272,-1,-116
2024-06-02 11:46:23.500,-3.20459,4.23298,5.97615,0.38309,-5.88037,-5.40151,-10.80322,-18.24951,-3.2959,263,-2,-507,3198,-11862,5970,-9047,0.25858,-6.00008,-6.84766,-13.67188,1.46484,-32.4707,272,-2,-116
2024-06-02 11:46:23.600,-5.0773,4.65907,9.21184,2.17401,-7.88199,-8.09269,-10.25391,-18.24951,-3.2959,648,-437,-331,3173,-12136,5440,-9028,2.04472,-8.64817,-9.11745,-40.34424,26.97754,-21.60645,272,-3,-120
2024-06-02 11:46:23.700,-3.52808,3.64219,5.69075,0.58421,-5.9091,-4.779,-9.82666,-19.28711,-1.83105,1390,-443,-291,3954,-12223,4650,-9043,0.43097,-6.47894,-5.78939,-82.70264,25.75684,-20.75195,274,-4,-126
2024-06-02 11:46:23.800,-3.20616,2.18333,6.22799,1.92501,-5.60263,-4.32887,-9.15527,-19.28711,1.0376,125,-610,-165,4488,-12385,3927,-8916,1.74304,-6.78541,-4.57788,-5.12695,37.41455,-10.37598,274,-3,-128
2024-06-02 11:46:23.900,-6.65722,3.54506,10.10316,2.3464,-8.89717,-8.61943,-8.78906,-20.01953,4.27246,131,-243,164,4491,-12619,3838,-8619,1.58502,-9.37603,-8.87323,-11.1084,15.50293,11.2915,275,-2,-128
2024-06-02 11:46:24.000,-4.02683,3.36114,6.10036,0.30647,-6.78062,-4.31929,-9.27734,-19.04297,3.17383,1160,-15,65,5334,-12365,3574,-8621,0.39266,-5.79896,-5.19081,-65.49072,0.18311,-0.18311,274,-3,-134
2024-06-02 11:46:24.100,-3.23539,3.18896,6.50318,0.90025,-7.09667,-3.42862,-9.52148,-19.71436,6.5918,59,-125,-12,5634,-12336,3319,-8574,0.77096,-7.27384,-3.98888,-5.06592,10.37598,-0.54932,273,-3,-134
