TIME,BNO055_ax_world,BNO055_ay_world,BNO055_az_world,BNO055_ax_body,BNO055_ay_body,BNO055_az_body,BNO055_GX,BNO055_GY,BNO055_GZ,BNO055_MX,BNO055_MY,BNO055_MZ,Q0,Q1,Q2,Q3,MPU9250_ax_body,MPU9250_ay_body,MPU9250_az_body,MPU9250_GX,MPU9250_GY,MPU9250_GZ,MPU9250_MX,MPU9250_MY,MPU9250_MZ
2024-05-15 13:04:17.000,-1.68267,0.89459,9.58396,-2.71033,6.2443,-7.01047,9.46045,2.19727,-17.63916,-350,-1799,1290,-7288,-13607,-5418,-904,-2.20274,6.17247,-6.63696,10.74219,111.6333,83.19092,73,49,93
2024-05-15 13:04:17.100,0.60461,1.76078,10.06285,-0.57463,7.56595,-6.86682,5.43213,3.2959,-19.104,-36,-1493,1452,-7703,-13994,-3633,-271,0.1245,9.28983,-5.9522,0.48828,84.53369,81.4209,77,54,94
2024-05-15 13:04:17.200,0.30455,-0.25004,10.60849,-1.58023,9.19406,-5.06631,2.31934,2.50244,-19.59229,-812,-856,439,-8177,-13971,-2521,161,-2.07824,9.02167,-4.11817,56.15234,47.72949,23.01025,76,57,94
2024-05-15 13:04:17.300,-2.35341,0.60367,8.43947,-3.4765,6.76147,-4.39591,0.06104,2.68555,-19.77539,-241,-538,656,-8735,-13729,-1887,296,-3.62974,6.54119,-3.92184,4.63867,36.07178,46.38672,75,60,92
2024-05-15 13:04:17.400,-1.53027,0.66952,8.76082,-2.30809,7.29779,-4.57788,-0.18311,4.45557,-19.28711,548,-708,1010,-8572,-13930,-874,378,-1.98247,7.66651,-4.48689,-36.19385,43.94531,62.31689,75,62,93
2024-05-15 13:04:17.500,-0.97723,-0.34636,9.68509,-1.43657,8.54282,-4.45337,-0.85449,2.68555,-20.08057,582,-912,866,-8187,-14179,193,582,-1.12531,9.24195,-3.72072,-30.51758,51.57471,48.0957,77,63,95
2024-05-15 13:04:17.600,0.04053,0.0392,9.38955,-0.07662,7.97776,-4.95139,-3.2959,2.01416,-20.08057,142,-586,1086,-7962,-14248,1197,779,-0.07662,9.04562,-4.60661,-5.37109,35.21729,72.5708,79,63,94
2024-05-15 13:04:17.700,-0.7177,-0.07174,9.84326,-0.44055,8.47578,-5.03758,-3.96729,1.15967,-20.08057,-220,-112,183,-7885,-14218,1859,803,-0.74223,8.71999,-4.75984,15.99121,6.46973,12.146,81,66,91
2024-05-15 13:04:17.800,-1.37632,0.91084,8.69386,-1.30249,7.23075,-4.93223,-4.76074,2.01416,-19.71436,-182,-2,-87,-8046,-14112,1963,834,-1.31686,7.63299,-4.54436,10.31494,1.83105,-8.72803,78,66,92
2024-05-15 13:04:17.900,-1.28449,1.29287,7.88036,-1.51319,6.31134,-4.82688,-5.12695,1.52588,-20.50781,302,-137,-224,-8036,-14119,1876,995,-1.38869,6.23472,-4.87477,-25.63477,14.52637,-12.45117,79,68,92
2024-05-15 13:04:18.000,-0.45957,-0.22492,9.92636,-0.47886,8.36085,-5.35363,-6.10352,1.15967,-20.87402,684,-79,21,-7529,-14370,1993,1138,-0.19633,9.06477,-5.37278,-33.75244,5.37109,0.85449,81,67,92
2024-05-15 13:04:18.100,1.41111,-0.72702,10.70673,1.48446,8.76309,-6.17726,-6.53076,0.48828,-20.99609,40,-44,237,-7264,-14476,2181,1163,1.60417,9.29462,-5.65052,5.31006,0.97656,11.71875,84,67,91
2024-05-15 13:04:18.200,-0.26901,-0.20122,8.93885,-0.17239,7.44144,-4.96096,-5.37109,-0.24414,-20.50781,-363,125,20,-7427,-14393,2208,1114,-0.56026,7.76707,-4.60182,26.06201,-3.11279,2.01416,81,68,91
2024-05-15 13:04:18.300,-2.04712,1.27104,8.53211,-2.4326,6.82851,-5.10462,-5.37109,0.48828,-19.28711,-420,-444,-186,-7733,-14222,2174,1288,-2.12134,6.2012,-4.57788,29.96826,38.87939,-8.05664,77,68,91
