TIME,BNO055_ax_world,BNO055_ay_world,BNO055_az_world,BNO055_ax_body,BNO055_ay_body,BNO055_az_body,BNO055_GX,BNO055_GY,BNO055_GZ,BNO055_MX,BNO055_MY,BNO055_MZ,Q0,Q1,Q2,Q3,MPU9250_ax_body,MPU9250_ay_body,MPU9250_az_body,MPU9250_GX,MPU9250_GY,MPU9250_GZ,MPU9250_MX,MPU9250_MY,MPU9250_MZ
2024-06-02 11:52:44.000,-3.34202,4.56368,10.53283,3.21792,-7.41271,-8.81098,7.69043,-23.92578,4.08936,593,-704,-1124,2260,-15509,-3777,-2921,2.67681,-7.83411,-9.41434,-30.39551,42.41943,-75.98877,272,-29,-126
2024-06-02 11:52:44.100,-4.68292,3.43224,7.58847,0.66082,-6.92428,-6.55077,10.92529,-21.3623,4.63867,569,-708,-1096,2451,-15326,-4690,-2357,0.99602,-7.2068,-7.19723,-32.65381,42.60254,-69.94629,273,-34,-126
2024-06-02 11:52:44.200,-2.21175,3.63329,8.11692,2.88272,-5.75587,-6.52204,14.52637,-20.99609,5.12695,289,-1000,-567,2447,-15141,-5490,-1748,2.36077,-7.56116,-10.72162,-15.93018,66.8335,-34.36279,270,-36,-126
2024-06-02 11:52:44.300,-4.8629,1.89695,7.57133,-2.06866,-6.23472,-6.43584,15.80811,-20.56885,3.17383,454,-2228,1803,2205,-15388,-5174,-66,-1.82445,-6.52683,-7.02484,-32.16553,138.12256,108.3374,271,-37,-122
2024-06-02 11:52:44.400,0.33428,5.27066,7.19901,2.26021,-5.93783,-6.27303,11.77979,-21.66748,1.64795,-639,-75,610,1582,-15717,-4173,1225,2.83005,-5.82769,-3.1844,37.29248,-1.70898,35.15625,272,-29,-121
2024-06-02 11:52:44.500,0.27723,3.24245,9.39434,2.46133,-4.30014,-8.61943,9.94873,-22.03369,0.73242,-786,2971,808,1471,-15926,-3525,-455,2.77737,-4.65928,-8.47099,50.96436,-180.78613,53.6499,275,-29,-121
2024-06-02 11:52:44.600,-11.0162,7.28628,7.72441,-5.06631,-11.44469,-8.8014,8.05664,-23.13232,0.73242,262,2058,540,1503,-15866,-2558,-2813,-4.85083,-11.13344,-9.62025,-20.93506,-121.45996,31.43311,273,-27,-125
2024-06-02 11:52:44.700,-3.82938,5.11307,5.96498,0.52674,-7.3361,-4.72153,7.38525,-22.70508,3.66211,1137,-235,3,2484,-15621,-2477,-3482,0.77096,-6.94343,-7.42708,-67.81006,19.9585,-5.37109,275,-23,-130
2024-06-02 11:52:44.800,-2.10301,4.37493,8.72779,2.49006,-7.39356,-6.23472,7.8125,-23.13232,5.43213,1101,-1269,-206,3223,-15597,-2952,-2466,2.58104,-7.25469,-7.07751,-66.65039,76.29395,-16.78467,274,-27,-131
2024-06-02 11:52:44.900,-2.1041,3.23735,8.8322,1.66642,-7.05836,-6.34965,8.48389,-22.03369,7.69043,910,-1212,-792,3782,-15450,-3694,-1332,1.87233,-6.68485,-6.64175,-53.4668,71.28906,-54.01611,271,-29,-132
2024-06-02 11:52:45.000,-0.07939,3.4914,8.69191,3.71593,-6.28261,-5.87079,10.98633,-20.99609,7.99561,394,-444,-966,4083,-15123,-4743,-758,3.93621,-7.3744,-6.20599,-24.59717,29.05273,-62.86621,273,-33,-133
2024-06-02 11:52:45.100,-2.12508,3.61616,7.30685,2.11655,-6.90512,-4.33845,15.31982,-19.89746,8.30078,215,-185,-541,4204,-14899,-5328,-613,2.15486,-7.25948,-4.66407,-12.93945,12.20703,-34.5459,270,-35,-133
2024-06-02 11:52:45.200,-2.69307,3.46053,6.37813,1.68558,-6.59866,-3.67762,15.50293,-19.53125,8.30078,-324,-419,-622,4017,-14753,-5859,-563,1.6329,-7.31215,-4.88435,19.34814,25.26855,-38.81836,270,-37,-127
2024-06-02 11:52:45.300,-3.77634,3.56221,8.49324,1.30249,-7.93946,-5.86121,16.96777,-18.79883,6.83594,-494,-870,-155,3421,-14752,-6252,-210,1.19235,-8.88281,-6.52204,28.50342,54.62646,-9.09424,267,-39,-128
2024-06-02 11:52:45.400,-4.32109,3.57472,9.28168,0.60336,-8.49493,-6.71358,17.76123,-18.43262,5.7373,6,-549,-38,3068,-14781,-6362,250,0.67519,-8.5907,-8.06396,-2.19727,34.5459,-4.3335,268,-39,-125
2024-06-02 11:52:45.500,-2.6172,4.72008,8.01457,2.04951,-7.73834,-5.41109,17.76123,-17.76123,4.15039,457,-579,327,3047,-14755,-6388,799,2.03993,-7.2499,-5.76544,-26.79443,33.3252,18.85986,267,-40,-125
2024-06-02 11:52:45.600,-4.10953,4.30872,7.75468,0.18197,-8.49493,-4.83646,18.06641,-18.12744,3.78418,153,-293,297,3018,-14839,-6141,1187,-0.0,-8.8445,-5.04716,-11.53564,17.82227,14.5874,269,-39,-123
2024-06-02 11:52:45.700,-2.48185,2.21517,5.28384,-0.28731,-5.22912,-3.39989,16.8457,-18.79883,4.15039,274,-158,-120,3213,-14814,-6048,1441,-0.14845,-4.98012,-4.64492,-11.23047,11.47461,-10.98633,269,-39,-122
