TIME,BNO055_ax_world,BNO055_ay_world,BNO055_az_world,BNO055_ax_body,BNO055_ay_body,BNO055_az_body,BNO055_GX,BNO055_GY,BNO055_GZ,BNO055_MX,BNO055_MY,BNO055_MZ,Q0,Q1,Q2,Q3,MPU9250_ax_body,MPU9250_ay_body,MPU9250_az_body,MPU9250_GX,MPU9250_GY,MPU9250_GZ,MPU9250_MX,MPU9250_MY,MPU9250_MZ
2024-06-02 10:33:02.000,-0.93863,-0.79983,7.30837,2.70076,-3.93621,-5.66967,-11.59668,-8.97217,-18.79883,192,405,321,-2004,9838,-11682,5582,2.6385,-4.68323,-6.32571,-15.50293,-21.85059,17.57812,259,-3,-96
2024-06-02 10:33:02.100,0.88026,1.22893,9.62878,0.93856,-6.35923,-7.32652,-11.59668,-7.99561,-18.79883,-771,401,549,-1558,9447,-12123,5458,0.69913,-6.7471,-8.74873,46.99707,-21.91162,33.63037,255,-6,-96
2024-06-02 10:33:02.200,2.12941,1.86582,9.3957,-0.06704,-6.67527,-7.19244,-11.47461,-7.20215,-19.89746,-378,106,-76,-1148,9285,-12419,5165,-0.54111,-7.46539,-9.44307,23.55957,-5.98145,-4.08936,254,-5,-96
2024-06-02 10:33:02.300,1.45895,0.27119,10.57746,1.8867,-6.92428,-7.91072,-11.23047,-6.53076,-19.89746,328,-231,-191,-1160,9438,-12358,5028,1.92022,-6.67527,-8.18367,-16.6626,15.38086,-13.12256,253,-4,-97
2024-06-02 10:33:02.400,0.36078,-3.41271,8.11049,5.14293,-5.22912,-4.87477,-11.77979,-6.83594,-20.69092,-143,410,164,-1097,9464,-12272,5202,5.04716,-6.11501,-6.25867,7.93457,-23.13232,8.30078,254,-5,-95
2024-06-02 10:33:02.500,1.76977,0.86606,9.43,1.32165,-6.3688,-7.10624,-10.00977,-6.83594,-19.89746,-236,700,476,-722,9191,-12498,5219,0.84758,-7.47975,-7.84368,15.56396,-38.69629,27.83203,253,-5,-93
2024-06-02 10:33:02.600,2.75944,2.57025,9.2207,-0.68955,-6.83808,-7.21159,-8.66699,-6.10352,-21.72852,777,-2,279,-657,8708,-12739,5466,-0.75659,-5.99529,-8.79182,-44.98291,-0.48828,16.54053,252,-6,-94
2024-06-02 10:33:02.700,-0.38299,-0.44233,9.57642,3.24665,-5.68883,-7.01047,-8.54492,-6.10352,-21.3623,776,-168,-259,-1126,8850,-12426,5867,3.21313,-6.71837,-7.61383,-46.02051,10.43701,-17.63916,255,-6,-94
2024-06-02 10:33:02.800,-0.99888,0.12471,9.97533,3.33285,-5.91868,-7.3744,-10.49805,-7.20215,-19.59229,375,857,452,-1201,8566,-12337,6436,3.18919,-6.4981,-8.12621,-21.60645,-50.29297,26.79443,257,-7,-95
2024-06-02 10:33:02.900,2.48064,0.85139,11.70445,2.04951,-9.67292,-6.7902,-7.99561,-8.66699,-20.56885,509,820,-15,-750,7989,-12495,6924,2.0543,-10.93231,-8.16931,-27.58789,-49.43848,-0.67139,257,-11,-93
2024-06-02 10:33:03.000,-0.6141,0.37366,1.29037,0.50759,-0.45013,-1.31207,-6.22559,-8.66699,-21.3623,-1176,289,871,-737,7351,-12730,7198,0.22027,-1.41263,-2.82526,69.82422,-13.06152,54.32129,256,-12,-92
