TIME,BNO055_ax_world,BNO055_ay_world,BNO055_az_world,BNO055_ax_body,BNO055_ay_body,BNO055_az_body,BNO055_GX,BNO055_GY,BNO055_GZ,BNO055_MX,BNO055_MY,BNO055_MZ,Q0,Q1,Q2,Q3,MPU9250_ax_body,MPU9250_ay_body,MPU9250_az_body,MPU9250_GX,MPU9250_GY,MPU9250_GZ,MPU9250_MX,MPU9250_MY,MPU9250_MZ
2024-05-14 14:01:22.000,-0.10889,0.10313,9.36259,-2.14528,1.54192,-8.98337,-2.50244,-14.22119,-14.03809,12,17,-5,-1372,-16208,662,1851,-2.0543,1.20193,-9.11266,1.0376,0.0,-1.15967,103,74,78
2024-05-14 14:01:22.100,-0.04676,-0.00183,9.35563,-2.07824,1.63769,-8.97379,-2.50244,-13.5498,-14.03809,-4,-23,13,-1369,-16207,668,1856,-1.9681,1.28334,-8.93069,2.62451,2.50244,-0.12207,101,76,81
2024-05-14 14:01:22.200,0.03715,0.13759,9.31949,-2.02078,1.50361,-8.97379,-2.50244,-13.42773,-13.67188,-12,-7,14,-1381,-16204,671,1873,-1.89628,1.15883,-8.86844,2.19727,0.79346,0.67139,101,75,79
2024-05-14 14:01:22.300,0.1025,0.10325,9.34519,-1.95374,1.52277,-9.0121,-2.92969,-13.5498,-14.4043,25,12,-30,-1368,-16206,669,1867,-1.81966,1.25461,-8.99773,0.30518,0.24414,-2.56348,103,74,80
2024-05-14 14:01:22.400,0.08176,-0.04365,9.37065,-1.96332,1.65685,-9.0121,-3.96729,-13.42773,-14.34326,-6,6,-4,-1355,-16208,658,1864,-1.91064,1.31686,-8.99294,2.38037,0.61035,-0.48828,101,76,79
2024-05-14 14:01:22.500,-0.05117,0.08779,9.3945,-2.10697,1.56108,-9.02167,-3.2959,-14.22119,-14.70947,-19,-5,32,-1372,-16206,674,1863,-2.04951,1.18278,-9.01689,2.80762,1.34277,1.34277,102,74,81
2024-05-14 14:01:22.600,-0.1132,0.10002,9.3616,-2.17401,1.5515,-8.97379,-3.66211,-13.42773,-14.03809,-8,-10,7,-1373,-16203,693,1876,-2.02078,1.28813,-9.0121,2.62451,1.15967,-1.2207,100,74,81
2024-05-14 14:01:22.700,0.12714,0.09521,9.32408,-1.93458,1.53234,-8.99294,-3.66211,-14.22119,-14.34326,-5,-6,-13,-1373,-16204,677,1877,-1.82924,1.18757,-8.92111,1.89209,0.73242,-1.52588,100,75,79
2024-05-14 14:01:22.800,0.08013,0.01179,9.35155,-1.96332,1.59938,-9.00252,-3.2959,-13.42773,-14.70947,39,11,39,-1352,-16207,689,1864,-1.90106,1.3408,-9.03125,-0.48828,0.18311,2.0752,99,76,80
2024-05-14 14:01:22.900,-0.0674,-0.00663,9.37862,-2.10697,1.62812,-8.99294,-3.2959,-14.52637,-14.03809,-18,-7,-14,-1347,-16207,705,1862,-2.03993,1.26897,-8.94027,3.2959,1.2207,-1.95312,101,75,80
