TIME,BNO055_ax_world,BNO055_ay_world,BNO055_az_world,BNO055_ax_body,BNO055_ay_body,BNO055_az_body,BNO055_GX,BNO055_GY,BNO055_GZ,BNO055_MX,BNO055_MY,BNO055_MZ,Q0,Q1,Q2,Q3,MPU9250_ax_body,MPU9250_ay_body,MPU9250_az_body,MPU9250_GX,MPU9250_GY,MPU9250_GZ,MPU9250_MX,MPU9250_MY,MPU9250_MZ
2024-05-17 13:54:31.000,-0.0442,-0.1339,9.40582,2.23148,1.676,-8.98337,13.85498,-11.96289,-13.24463,14,13,-28,432,14717,6744,2485,2.93061,2.14528,-9.16054,1.34277,0.24414,-1.15967,27,-13,-69
2024-05-17 13:54:31.100,-0.04181,-0.05985,9.43193,2.28894,1.63769,-9.00252,13.42773,-10.80322,-12.87842,-12,-8,8,437,14716,6748,2482,3.07426,2.14528,-9.20364,2.86865,1.52588,0.73242,29,-10,-71
2024-05-17 13:54:31.200,-0.07127,-0.05961,9.40157,2.26021,1.60896,-8.98337,12.08496,-11.59668,-13.24463,17,5,-10,435,14711,6759,2479,3.00722,2.10218,-9.25153,1.09863,0.67139,0.12207,29,-12,-68
2024-05-17 13:54:31.300,-0.05665,-0.08659,9.47442,2.26978,1.64727,-9.05041,13.42773,-12.26807,-13.5498,-7,4,-1,432,14711,6758,2480,3.03117,2.16922,-9.19885,2.44141,0.85449,0.36621,30,-13,-69
2024-05-17 13:54:31.400,-0.02445,-0.0921,9.37329,2.26021,1.65685,-8.94506,14.89258,-11.59668,-12.87842,1,-3,2,432,14712,6757,2480,2.98807,2.17401,-9.24674,2.13623,1.15967,0.42725,29,-14,-69
2024-05-17 13:54:31.500,-0.00774,-0.07279,9.42102,2.29852,1.66642,-8.98337,13.42773,-10.80322,-13.24463,-11,8,-5,433,14712,6756,2482,3.03596,2.1357,-9.18927,2.86865,0.73242,0.24414,28,-11,-68
2024-05-17 13:54:31.600,-0.07108,-0.06673,9.44372,2.26978,1.62812,-9.02167,13.85498,-10.80322,-13.24463,-11,3,11,440,14713,6753,2485,3.03596,2.0974,-9.1797,2.74658,1.09863,1.09863,29,-12,-67
2024-05-17 13:54:31.700,-0.04034,-0.13988,9.3869,2.2219,1.68558,-8.96421,13.85498,-11.90186,-12.87842,-5,8,11,438,14717,6743,2485,3.03117,2.19796,-9.26589,2.56348,0.91553,0.85449,28,-11,-70
2024-05-17 13:54:31.800,-0.05219,-0.05866,9.44103,2.28894,1.63769,-9.0121,13.85498,-11.23047,-14.03809,9,3,-6,442,14717,6743,2487,3.07426,2.0974,-9.24674,1.40381,1.0376,0.36621,26,-11,-68
2024-05-17 13:54:31.900,-0.04187,-0.1124,9.41812,2.25063,1.66642,-8.99294,14.22119,-11.90186,-14.03809,15,6,4,434,14720,6739,2484,2.98807,2.16922,-9.35687,1.34277,0.61035,0.54932,28,-10,-67
2024-05-17 13:54:32.000,0.00744,-0.15865,9.39819,2.24105,1.72389,-8.96421,13.85498,-11.23047,-13.5498,-14,-10,25,431,14724,6730,2481,3.07426,2.23148,-9.18927,3.11279,2.13623,2.0752,30,-10,-69
2024-05-17 13:54:32.100,-0.11345,-0.00136,9.41305,2.27936,1.54192,-9.00252,13.42773,-11.90186,-12.45117,3,-1,5,442,14730,6719,2477,3.0599,2.01599,-9.17491,1.77002,1.2207,0.79346,28,-13,-69
2024-05-17 13:54:32.200,0.00575,-0.12825,9.40888,2.26021,1.70473,-8.97379,13.18359,-11.23047,-14.03809,1,7,19,437,14736,6707,2476,3.02638,2.23626,-9.28505,2.19727,0.61035,1.40381,27,-12,-69
2024-05-17 13:54:32.300,-0.03933,-0.09426,9.3584,2.25063,1.63769,-8.93548,13.42773,-11.90186,-13.5498,11,2,9,434,14739,6697,2479,2.94976,2.15007,-9.16533,1.46484,1.09863,0.79346,28,-12,-68
2024-05-17 13:54:32.400,-0.04097,-0.10154,9.42465,2.26021,1.63769,-9.00252,13.85498,-11.23047,-14.4043,15,5,-2,422,14740,6699,2473,3.04074,2.15007,-9.16054,1.46484,0.73242,0.12207,27,-11,-69
2024-05-17 13:54:32.500,0.00119,-0.04854,9.42154,2.32725,1.62812,-8.98337,13.85498,-11.90186,-13.24463,2,-1,15,418,14741,6696,2473,3.11257,2.13092,-9.27068,1.95312,1.09863,1.28174,29,-14,-69
2024-05-17 13:54:32.600,-0.11255,-0.08939,9.43341,2.23148,1.57065,-9.03125,14.22119,-10.80322,-14.03809,2,2,12,416,14747,6684,2473,2.9737,2.09261,-9.28026,2.13623,1.15967,1.15967,30,-12,-70
2024-05-17 13:54:32.700,-0.07023,-0.05875,9.42879,2.27936,1.58023,-9.0121,13.42773,-11.90186,-13.24463,4,-5,-4,416,14747,6684,2473,3.03117,2.0543,-9.22279,1.95312,1.40381,0.12207,29,-11,-69
2024-05-17 13:54:32.800,-0.03555,0.05536,9.4587,2.39429,1.53234,-9.02167,14.22119,-11.23047,-12.87842,-5,-2,13,415,14750,6677,2473,3.16525,2.08782,-9.29462,2.56348,1.40381,1.09863,28,-10,-70
2024-05-17 13:54:32.900,-0.02432,-0.19158,9.44438,2.2219,1.70473,-9.02167,13.18359,-12.69531,-13.24463,-6,11,-15,413,14746,6683,2480,2.9737,2.20274,-9.28026,2.38037,0.30518,-0.54932,28,-11,-69
2024-05-17 13:54:33.000,-0.01607,-0.04782,9.35359,2.31767,1.61854,-8.91633,13.42773,-11.90186,-13.67188,-14,11,-24,425,14742,6687,2493,3.12694,2.18838,-9.11745,2.99072,0.42725,-0.85449,31,-10,-70
2024-05-17 13:54:33.100,-0.1143,-0.06539,9.41685,2.26978,1.58023,-9.00252,13.18359,-12.26807,-12.45117,-14,25,-19,426,14729,6711,2506,3.05511,2.03514,-9.24195,2.92969,-0.24414,-0.79346,30,-12,-70
2024-05-17 13:54:33.200,-0.10058,-0.03885,9.43561,2.30809,1.58023,-9.0121,14.22119,-11.59668,-13.24463,9,-9,1,427,14726,6714,2512,3.11257,2.05909,-9.27068,1.64795,1.70898,0.36621,29,-14,-70
2024-05-17 13:54:33.300,-0.00086,-0.16858,9.36886,2.24105,1.71431,-8.93548,13.18359,-11.90186,-12.87842,14,-1,-16,421,14726,6721,2495,2.98807,2.26978,-9.18449,1.34277,1.2207,-0.36621,27,-13,-69
2024-05-17 13:54:33.400,0.01519,-0.04845,9.45359,2.35598,1.66642,-9.00252,13.18359,-10.80322,-13.24463,1,11,-21,424,14717,6742,2493,3.12694,2.14049,-9.24195,2.01416,0.42725,-0.91553,28,-12,-68
2024-05-17 13:54:33.500,-0.10198,-0.12803,9.41999,2.21232,1.62812,-9.0121,14.64844,-11.59668,-12.93945,12,9,-21,423,14709,6761,2491,2.94018,2.13092,-9.28983,1.40381,0.48828,-0.91553,29,-14,-69
2024-05-17 13:54:33.600,-0.11139,-0.08319,9.42915,2.23148,1.59938,-9.02167,13.85498,-11.23047,-13.67188,2,1,-33,429,14701,6780,2485,2.94497,2.06866,-9.27547,1.95312,0.91553,-1.58691,29,-11,-68
2024-05-17 13:54:33.700,0.01131,0.02769,9.39378,2.37513,1.60896,-8.94506,13.85498,-11.23047,-12.87842,7,-5,10,427,14694,6796,2480,3.15567,2.11176,-9.20843,1.77002,1.40381,0.91553,28,-11,-69
2024-05-17 13:54:33.800,-0.05648,-0.15182,9.38731,2.19317,1.676,-8.97379,11.41357,-11.59668,-13.24463,0,7,-2,429,14695,6796,2477,2.9354,2.15965,-9.35209,2.13623,0.73242,0.30518,28,-11,-68
2024-05-17 13:54:33.900,-0.07271,-0.06762,9.38026,2.24105,1.61854,-8.96421,13.85498,-11.23047,-13.67188,-15,-2,0,439,14694,6796,2478,3.02159,2.15007,-9.28026,2.80762,1.09863,-0.12207,27,-10,-71
2024-05-17 13:54:34.000,-0.03065,-0.02183,9.41009,2.31767,1.62812,-8.97379,13.18359,-11.59668,-13.24463,-1,17,-2,437,14689,6804,2487,3.07905,2.08303,-9.2611,2.50244,0.12207,0.79346,29,-11,-69
2024-05-17 13:54:34.100,-0.10093,-0.04794,9.36834,2.25063,1.58981,-8.95463,13.85498,-11.90186,-14.4043,-6,-2,18,439,14692,6796,2493,2.96892,2.09261,-9.29462,2.50244,1.34277,1.46484,28,-12,-69
2024-05-17 13:54:34.200,-0.0353,-0.12843,9.38936,2.23148,1.68558,-8.96421,14.22119,-11.23047,-12.87842,14,-2,5,435,14698,6786,2486,3.03117,2.20753,-9.18449,1.2207,1.0376,0.61035,30,-11,-71
2024-05-17 13:54:34.300,0.04453,-0.0301,9.43272,2.37513,1.676,-8.97379,11.71875,-11.90186,-13.67188,10,14,1,422,14697,6787,2490,3.103,2.15965,-9.29462,1.64795,0.18311,0.67139,29,-12,-69
2024-05-17 13:54:34.400,-0.13285,-0.09494,9.44547,2.23148,1.58981,-9.04083,13.42773,-12.26807,-13.24463,7,6,5,418,14696,6786,2498,2.99286,2.09261,-9.3042,1.83105,0.67139,0.73242,28,-10,-69
2024-05-17 13:54:34.500,-0.04467,-0.11727,9.37063,2.25063,1.65685,-8.94506,13.85498,-11.90186,-14.4043,-9,-1,-9,418,14696,6786,2499,3.0168,2.0974,-9.26589,2.68555,1.09863,-0.24414,29,-13,-69
2024-05-17 13:54:34.600,-0.00463,0.01049,9.43273,2.38471,1.60896,-8.98337,14.22119,-11.90186,-13.67188,15,-8,11,414,14693,6794,2496,3.14609,2.02557,-9.2611,1.52588,1.77002,1.28174,27,-12,-69
2024-05-17 13:54:34.700,-0.0991,-0.11631,9.40081,2.2219,1.60896,-8.99294,14.64844,-11.23047,-13.5498,13,-2,7,410,14699,6783,2491,2.95455,2.06866,-9.23237,1.46484,1.28174,0.91553,29,-13,-69
2024-05-17 13:54:34.800,-0.03251,-0.0852,9.3889,2.26978,1.62812,-8.96421,14.22119,-11.59668,-13.24463,-6,-30,20,411,14707,6771,2477,3.05511,2.12613,-9.23237,2.68555,2.74658,1.40381,28,-12,-69
2024-05-17 13:54:34.900,-0.05977,-0.01835,9.35336,2.28894,1.5515,-8.93548,11.71875,-11.23047,-14.03809,19,10,-6,408,14709,6769,2470,3.07905,2.05909,-9.24195,1.09863,0.36621,0.24414,29,-12,-69
2024-05-17 13:54:35.000,-0.03428,-0.13562,9.39389,2.24105,1.64727,-8.97379,13.85498,-11.23047,-13.24463,3,13,3,397,14707,6770,2479,2.98328,2.11655,-9.15097,1.83105,0.54932,0.61035,26,-12,-69
2024-05-17 13:54:35.100,-0.11291,-0.10419,9.3797,2.21232,1.5515,-8.98337,12.75635,-11.90186,-13.5498,23,-9,-8,385,14708,6772,2473,3.00244,2.04472,-9.37603,0.67139,1.58691,0.0,29,-11,-68
2024-05-17 13:54:35.200,-0.02112,-0.05837,9.43837,2.31767,1.58023,-9.0121,14.89258,-11.23047,-12.45117,10,2,-2,370,14708,6774,2466,3.11736,2.07345,-9.27547,1.83105,0.97656,0.48828,29,-12,-69
2024-05-17 13:54:35.300,-0.06909,-0.07713,9.41242,2.26978,1.5515,-9.00252,13.42773,-11.90186,-13.24463,-8,1,15,369,14711,6768,2467,3.02159,2.06388,-9.30899,2.62451,1.2207,1.2207,28,-13,-71
2024-05-17 13:54:35.400,-0.12348,-0.11812,9.45124,2.21232,1.54192,-9.05998,14.64844,-11.90186,-13.24463,-8,-9,6,369,14715,6760,2463,2.97849,2.03993,-9.26589,2.68555,1.64795,0.73242,31,-12,-70
