TIME,BNO055_ax_world,BNO055_ay_world,BNO055_az_world,BNO055_ax_body,BNO055_ay_body,BNO055_az_body,BNO055_GX,BNO055_GY,BNO055_GZ,BNO055_MX,BNO055_MY,BNO055_MZ,Q0,Q1,Q2,Q3,MPU9250_ax_body,MPU9250_ay_body,MPU9250_az_body,MPU9250_GX,MPU9250_GY,MPU9250_GZ,MPU9250_MX,MPU9250_MY,MPU9250_MZ
2024-05-14 13:17:59.000,-0.13361,0.0013,9.44228,1.35996,-3.67762,-8.5907,6.22559,-20.99609,-2.99072,-2,26,18,3376,-15875,-2053,-896,1.1301,-3.79734,-9.82615,0.36621,-0.06104,0.0,-372,7,-108
2024-05-14 13:17:59.100,-0.0522,0.02633,9.29162,1.43657,-3.63932,-8.42789,5.85938,-20.99609,-3.66211,27,33,-6,3396,-15871,-2047,-910,1.1732,-3.75903,-9.56278,-1.46484,-0.48828,-1.52588,-373,4,-107
2024-05-14 13:17:59.200,-0.22373,-0.11941,9.32559,1.25461,-3.60101,-8.51408,6.22559,-20.99609,-2.99072,17,12,30,3426,-15866,-2028,-919,0.99602,-3.70157,-9.66813,-0.97656,0.79346,0.61035,-372,6,-107
2024-05-14 13:17:59.300,-0.23143,-0.01775,9.37476,1.24503,-3.70636,-8.52366,6.53076,-20.99609,-2.99072,-8,6,24,3416,-15873,-2001,-897,0.99123,-3.73988,-9.6825,0.54932,1.34277,0.30518,-371,6,-108
2024-05-14 13:17:59.400,0.00101,0.01843,9.35998,1.47488,-3.6872,-8.47578,6.53076,-20.56885,-3.66211,34,2,-24,3431,-15868,-2018,-892,1.20672,-3.83565,-9.66813,-1.83105,1.2207,-2.86865,-373,4,-108
2024-05-14 13:17:59.500,-0.11399,-0.05135,9.29405,1.3408,-3.63932,-8.44704,5.85938,-20.99609,-3.66211,-14,9,19,3440,-15867,-2013,-894,1.06785,-3.71593,-9.61067,0.85449,0.91553,-0.06104,-372,6,-108
2024-05-14 13:17:59.600,-0.19688,-0.00648,9.39081,1.27376,-3.73509,-8.52366,6.53076,-21.24023,-2.19727,1,0,-10,3435,-15869,-2007,-885,1.04391,-3.81171,-9.66334,0.12207,1.46484,-1.89209,-372,6,-108
2024-05-14 13:17:59.700,-8e-05,-0.0765,9.36881,1.44615,-3.61058,-8.52366,6.53076,-20.20264,-3.78418,-9,-1,-9,3433,-15868,-2018,-884,1.22588,-3.73509,-9.74954,0.67139,1.40381,-1.83105,-372,5,-107
2024-05-14 13:17:59.800,-0.07479,0.0732,9.42957,1.427,-3.7734,-8.52366,6.53076,-20.99609,-4.08936,-10,28,-18,3423,-15869,-2023,-894,1.2163,-3.91227,-9.73996,0.91553,-0.06104,-2.31934,-371,7,-107
2024-05-14 13:17:59.900,-0.12042,-0.03643,9.34053,1.36953,-3.65847,-8.48535,6.22559,-20.56885,-3.41797,-6,33,15,3430,-15867,-2014,-917,1.06785,-3.82128,-9.62982,0.42725,-0.30518,-0.18311,-373,4,-109
