TIME,BNO055_ax_world,BNO055_ay_world,BNO055_az_world,BNO055_ax_body,BNO055_ay_body,BNO055_az_body,BNO055_GX,BNO055_GY,BNO055_GZ,BNO055_MX,BNO055_MY,BNO055_MZ,Q0,Q1,Q2,Q3,MPU9250_ax_body,MPU9250_ay_body,MPU9250_az_body,MPU9250_GX,MPU9250_GY,MPU9250_GZ,MPU9250_MX,MPU9250_MY,MPU9250_MZ
2024-05-17 13:50:19.000,-0.10095,-0.03013,9.36548,2.30809,2.53794,-8.71521,12.20703,-11.1084,-14.70947,-21,15,-5,1531,15326,4872,2734,2.96892,3.07426,-8.85886,2.99072,0.48828,0.12207,26,-10,-68
2024-05-17 13:50:19.100,-0.11403,-0.14631,9.31991,2.2219,2.61456,-8.66732,13.67188,-11.41357,-15.86914,2,2,4,1532,15325,4872,2738,2.94018,3.19398,-8.969,2.0752,0.91553,0.12207,28,-13,-66
2024-05-17 13:50:19.200,0.04895,0.00452,9.47263,2.4709,2.61456,-8.76309,14.34326,-10.98633,-15.19775,15,3,7,1526,15323,4883,2734,3.2275,3.16046,-8.84929,1.58691,1.40381,1.09863,26,-13,-68
2024-05-17 13:50:19.300,-0.14112,-0.15722,9.429,2.2219,2.62414,-8.78225,12.20703,-10.98633,-16.35742,8,11,-5,1518,15324,4882,2734,2.93061,3.24665,-8.95463,1.64795,0.42725,0.06104,27,-11,-65
2024-05-17 13:50:19.400,-0.09367,-0.0767,9.42553,2.30809,2.59541,-8.76309,14.34326,-10.31494,-15.625,-24,-5,5,1528,15323,4878,2740,3.04553,3.23708,-8.83971,3.479,1.46484,0.91553,29,-14,-65
2024-05-17 13:50:19.500,-0.14415,-0.11262,9.36773,2.23148,2.58583,-8.72478,14.70947,-10.62012,-15.68604,8,2,-7,1531,15321,4883,2740,2.96892,3.12215,-8.99773,1.83105,0.91553,-0.06104,26,-13,-66
2024-05-17 13:50:19.600,-0.05837,-0.05831,9.39744,2.33682,2.59541,-8.72478,12.20703,-10.98633,-15.625,-4,3,4,1531,15321,4883,2740,3.09821,3.1413,-8.89238,2.50244,0.91553,0.48828,26,-12,-67
2024-05-17 13:50:19.700,-0.13369,-0.1613,9.37328,2.21232,2.62414,-8.72478,12.20703,-10.31494,-15.19775,13,0,-2,1524,15322,4885,2738,2.9354,3.17961,-8.86365,1.28174,1.09863,0.24414,26,-11,-68
2024-05-17 13:50:19.800,-0.1173,-0.16033,9.42403,2.24105,2.65287,-8.76309,14.70947,-11.1084,-15.86914,-34,7,24,1531,15324,4874,2741,2.95455,3.23229,-8.90196,3.90625,0.85449,1.70898,26,-11,-66
2024-05-17 13:50:19.900,-0.177,-0.11404,9.3782,2.20274,2.58583,-8.74394,13.67188,-10.74219,-15.625,-13,-48,35,1550,15333,4843,2735,2.92582,3.14609,-9.00252,2.99072,4.02832,2.44141,26,-13,-67
